panel	sample	policy	profile	unique	split	split_source	has_exact	time_log	wall_clock	max_rss_kb	exit_status	status	command	elapsed_s
hmp_gastrooral_gtdb_source_abundance	6	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_gastrooral_gtdb_source_abundance.sample6.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample6_work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample6_work/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_gastrooral_gtdb_source_abundance.sample6.accession-current-or-ani93-xny650-br20.tsv.time.log	0:14.47	3079492	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_gastrooral_gtdb_source_abundance.sample6.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_gastrooral_20260627/sample6_work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_gastrooral_20260627/sample6_work/minco.best_diff_split.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_gastrooral_gtdb_source_abundance.sample6.accession-current-or-ani93-xny650-br20.tsv	14.479
cami3_toy_human_gut_gtdb_source_readmap	0	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample0.accession-current-or-ani93-xny650-br20.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample0_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample0_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample0.accession-current-or-ani93-xny650-br20.tsv.time.log	0:12.63	2825272	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample0.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/cami3_toy_human_gut_20260626/run/sample0_autoexact/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/cami3_toy_human_gut_20260626/run/sample0_autoexact/minco.best_diff_split.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample0.accession-current-or-ani93-xny650-br20.tsv	12.644
cami3_toy_human_gut_gtdb_source_readmap	0	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample0.accession-current-or-ani93-xny650-br20.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample0_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample0_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample0.accession-current-or-ani93-xny650-br20.tsv.time.log	0:12.56	2824888	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample0.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/cami3_toy_human_gut_20260626/run/sample0_autoexact/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/cami3_toy_human_gut_20260626/run/sample0_autoexact/minco.best_diff_split.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample0.accession-current-or-ani93-xny650-br20.tsv	12.567
cami3_toy_human_gut_gtdb_source_readmap	1	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample1.accession-current-or-ani93-xny650-br20.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample1_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample1_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample1.accession-current-or-ani93-xny650-br20.tsv.time.log	0:12.86	2853380	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample1.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/cami3_toy_human_gut_20260626/run/sample1_autoexact/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/cami3_toy_human_gut_20260626/run/sample1_autoexact/minco.best_diff_split.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample1.accession-current-or-ani93-xny650-br20.tsv	12.868
cami3_toy_human_gut_gtdb_source_readmap	1	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample1.accession-current-or-ani93-xny650-br20.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample1_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample1_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample1.accession-current-or-ani93-xny650-br20.tsv.time.log	0:12.96	2852820	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample1.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/cami3_toy_human_gut_20260626/run/sample1_autoexact/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/cami3_toy_human_gut_20260626/run/sample1_autoexact/minco.best_diff_split.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample1.accession-current-or-ani93-xny650-br20.tsv	12.973
cami3_toy_human_gut_gtdb_source_readmap	2	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample2.accession-current-or-ani93-xny650-br20.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample2_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample2_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample2.accession-current-or-ani93-xny650-br20.tsv.time.log	0:12.40	2797144	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample2.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/cami3_toy_human_gut_20260626/run/sample2_autoexact/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/cami3_toy_human_gut_20260626/run/sample2_autoexact/minco.best_diff_split.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample2.accession-current-or-ani93-xny650-br20.tsv	12.410
cami3_toy_human_gut_gtdb_source_readmap	2	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample2.accession-current-or-ani93-xny650-br20.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample2_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample2_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample2.accession-current-or-ani93-xny650-br20.tsv.time.log	0:12.47	2795896	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample2.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/cami3_toy_human_gut_20260626/run/sample2_autoexact/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/cami3_toy_human_gut_20260626/run/sample2_autoexact/minco.best_diff_split.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample2.accession-current-or-ani93-xny650-br20.tsv	12.480
marine_setup_truth_profile_rescore	3	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample3.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv	split_exact	True	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample3.accession-current-or-ani93-xny650-br20.tsv.time.log	0:17.09	3449952	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample3.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample3.accession-current-or-ani93-xny650-br20.tsv	17.098
marine_setup_truth_profile_rescore	3	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample3.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv	split_exact	True	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample3.accession-current-or-ani93-xny650-br20.tsv.time.log	0:17.10	3450552	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample3.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample3.accession-current-or-ani93-xny650-br20.tsv	17.111
marine_setup_truth_profile_rescore	4	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample4.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv	split_exact	True	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample4.accession-current-or-ani93-xny650-br20.tsv.time.log	0:16.71	3425888	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample4.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample4.accession-current-or-ani93-xny650-br20.tsv	16.717
marine_setup_truth_profile_rescore	4	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample4.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv	split_exact	True	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample4.accession-current-or-ani93-xny650-br20.tsv.time.log	0:16.70	3424356	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample4.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample4.accession-current-or-ani93-xny650-br20.tsv	16.707
marine_setup_truth_profile_rescore	5	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample5.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample5_work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample5_work/minco.best_diff_split.exact.unfiltered.tsv	split_exact	True	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample5.accession-current-or-ani93-xny650-br20.tsv.time.log	0:16.60	3414976	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample5.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_marine_selected_default_20260630/sample5_work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_marine_selected_default_20260630/sample5_work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample5.accession-current-or-ani93-xny650-br20.tsv	16.608
marine_setup_truth_profile_rescore	5	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample5.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample5_work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample5_work/minco.best_diff_split.exact.unfiltered.tsv	split_exact	True	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample5.accession-current-or-ani93-xny650-br20.tsv.time.log	0:16.69	3415132	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample5.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_marine_selected_default_20260630/sample5_work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_marine_selected_default_20260630/sample5_work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample5.accession-current-or-ani93-xny650-br20.tsv	16.706
cami3_source_readmap_extension_after_recovery	3	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_source_readmap_extension_after_recovery.sample3.accession-current-or-ani93-xny650-br20.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample3_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample3_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_source_readmap_extension_after_recovery.sample3.accession-current-or-ani93-xny650-br20.tsv.time.log	0:12.50	2816832	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_source_readmap_extension_after_recovery.sample3.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/cami3_toy_human_gut_20260626/run/sample3_autoexact/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/cami3_toy_human_gut_20260626/run/sample3_autoexact/minco.best_diff_split.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/cami3_source_readmap_extension_after_recovery.sample3.accession-current-or-ani93-xny650-br20.tsv	12.514
cami3_source_readmap_extension_after_recovery	3	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_source_readmap_extension_after_recovery.sample3.accession-current-or-ani93-xny650-br20.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample3_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample3_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_source_readmap_extension_after_recovery.sample3.accession-current-or-ani93-xny650-br20.tsv.time.log	0:12.59	2817364	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_source_readmap_extension_after_recovery.sample3.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/cami3_toy_human_gut_20260626/run/sample3_autoexact/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/cami3_toy_human_gut_20260626/run/sample3_autoexact/minco.best_diff_split.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_source_readmap_extension_after_recovery.sample3.accession-current-or-ani93-xny650-br20.tsv	12.605
