genome_id	otu	ncbi_id	novelty_category	source_path	source_label	normalized_source_label	matched_gtdb_species_count	matched_gtdb_species	match_decision	assembly_summary_gtdb_species_count	assembly_summary_gtdb_species	assembly_summary_accessions	assembly_summary_decision
Otu592.0	349742	1543721	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Sedimenticola_sp_SIP-G1_genomic.fasta	Sedimenticola sp SIP-G1	sedimenticola sp sip g1	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu254	2	22	new_species	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti30_S10_contigs.fasta	Titti30 S10	titti30 s10	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu256	2	100716	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Chloroherpeton_thalassium_ATCC_35110_genomic.fasta	Chloroherpeton thalassium ATCC 35110	chloroherpeton thalassium atcc 35110	1	s__Chloroherpeton thalassium	exact_source_name_unique_gtdb_species	1	s__Chloroherpeton thalassium	GCF_000020525.1	assembly_summary_unique_gtdb_species
Otu1487	2	228	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti29_S9_contigs.fasta	Titti29 S9	titti29 s9	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1860	2	80852	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A-Hdes-19_S12_contigs.fasta	A-Hdes-19 S12	a hdes 19 s12	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1861	2157	38027	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Methanosarcina_siciliae_HI350_genomic.fasta	Methanosarcina siciliae HI350	methanosarcina siciliae hi350	1	s__Methanosarcina siciliae	exact_source_name_unique_gtdb_species	1	s__Methanosarcina siciliae	GCF_000970125.1	assembly_summary_unique_gtdb_species
Otu1862	2	29483	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Yersinia_aldovae_670-83_genomic.fasta	Yersinia aldovae 670-83	yersinia aldovae 670 83	1	s__Yersinia aldovae	exact_source_name_unique_gtdb_species	1	s__Yersinia aldovae	GCF_000834395.1	assembly_summary_unique_gtdb_species
Otu104	2	662	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Vibrio_natriegens_strain_CCUG_16374_genomic.fasta	Vibrio natriegens strain CCUG 16374	vibrio natriegens ccug 16374	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu911.0	49546	96345	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Flavobacterium_psychrophilum_strain_PG2_genomic.fasta	Flavobacterium psychrophilum strain PG2	flavobacterium psychrophilum pg2	0		no_exact_source_name_match	1	s__Flavobacterium psychrophilum	GCF_000971645.2	assembly_summary_unique_gtdb_species
Otu86.0	187492	187493	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Thalassolituus_oleivorans_R6-15_genomic.fasta	Thalassolituus oleivorans R6-15	thalassolituus oleivorans r6 15	1	s__Thalassolituus oleivorans	exact_source_name_unique_gtdb_species	1	s__Thalassolituus oleivorans	GCF_000582555.1	assembly_summary_unique_gtdb_species
Otu297.0	41297	205844	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Novosphingobium_pentaromativorans_US6-1_genomic.fasta	Novosphingobium pentaromativorans US6-1	novosphingobium pentaromativorans us6 1	1	s__Novosphingobium pentaromativorans	exact_source_name_unique_gtdb_species	1	s__Novosphingobium pentaromativorans	GCF_000235975.1,GCF_000767465.1	assembly_summary_unique_gtdb_species
Otu1251	2	511678	new_species	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A25_S9_contigs.fasta	A25 S9	a25 s9	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1676.0	186814	1754	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Thermoanaerobacter_siderophilus_SR4_genomic.fasta	Thermoanaerobacter siderophilus SR4	thermoanaerobacter siderophilus sr4	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1257	2	1720344	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Psychrobacter_sp_AntiMn-1_genomic.fasta	Psychrobacter sp AntiMn-1	psychrobacter sp antimn 1	1	s__Psychrobacter pacificensis	exact_source_name_unique_gtdb_species	1	s__Psychrobacter pacificensis	GCF_001854065.1	assembly_summary_unique_gtdb_species
Otu1255	2	1112209	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/35_S4_contigs.fasta	35 S4	35 s4	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1254	2	271097	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Shewanella_sediminis_HAW-EB3_genomic.fasta	Shewanella sediminis HAW-EB3	shewanella sediminis haw eb3	1	s__Shewanella sediminis	exact_source_name_unique_gtdb_species	1	s__Shewanella sediminis	GCF_000018025.1	assembly_summary_unique_gtdb_species
Otu1391	2	715451	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_sp_SN2_genomic.fasta	Alteromonas sp SN2	alteromonas sp sn2	0		no_exact_source_name_match	1	s__Alteromonas naphthalenivorans	GCF_000213655.1	assembly_summary_unique_gtdb_species
Otu302.0	203492	167642	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Ilyobacter_polytropus_DSM_2926_genomic.fasta	Ilyobacter polytropus DSM 2926	ilyobacter polytropus dsm 2926	1	s__Ilyobacter polytropus	exact_source_name_unique_gtdb_species	1	s__Ilyobacter polytropus	GCF_000165505.1	assembly_summary_unique_gtdb_species
Otu1386	2	80854	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/MvHd17_S7_contigs.fasta	MvHd17 S7	mvhd17 s7	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu2403	2157	1580092	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Candidatus_Nitrosopumilus_sp_NF5_genomic.fasta	Candidatus Nitrosopumilus sp NF5	candidatus nitrosopumilus sp nf5	0		no_exact_source_name_match	1	s__Nitrosopumilus adriaticus	GCF_000956175.1	assembly_summary_unique_gtdb_species
Otu304.0	213121	65555	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Desulfocapsa_sulfexigens_DSM_10523_genomic.fasta	Desulfocapsa sulfexigens DSM 10523	desulfocapsa sulfexigens dsm 10523	1	s__Desulfocapsa sulfexigens	exact_source_name_unique_gtdb_species	1	s__Desulfocapsa sulfexigens	GCF_000341395.1	assembly_summary_unique_gtdb_species
Otu1498	2	212663	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/V-H1309-2-2_S2_contigs.fasta	V-H1309-2-2 S2	v h1309 2 2 s2	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu23	2	190893	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Vibrio_coralliilyticus_OCN014_genomic.fasta	Vibrio coralliilyticus OCN014	vibrio coralliilyticus ocn014	0		no_exact_source_name_match	1	s__Vibrio coralliilyticus	GCF_000763535.1,GCF_040783435.1	assembly_summary_unique_gtdb_species
Otu1553	2	1238	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_PM58386B_genomic.fasta	Piscirickettsia salmonis strain PM58386B	piscirickettsia salmonis pm58386b	0		no_exact_source_name_match	1	s__Piscirickettsia salmonis	GCF_001932835.1	assembly_summary_unique_gtdb_species
Otu174	2	1219	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Prochlorococcus_marinus_bv_HNLC2_genomic.fasta	Prochlorococcus marinus bv HNLC2	prochlorococcus marinus bv hnlc2	1	s__Prochlorococcus_A marinus_T	exact_source_name_unique_gtdb_species	0			assembly_summary_no_match
Otu1843.0	72275	226	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_stellipolaris_LMG_21856_genomic.fasta	Alteromonas stellipolaris LMG 21856	alteromonas stellipolaris lmg 21856	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1389.0	85025	1833	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Rhodococcus_erythropolis_PR4_genomic.fasta	Rhodococcus erythropolis PR4	rhodococcus erythropolis pr4	1	s__Rhodococcus_F erythropolis	exact_source_name_unique_gtdb_species	1	s__Rhodococcus_F erythropolis	GCF_000010105.1	assembly_summary_unique_gtdb_species
Otu179	2	271098	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Shewanella_halifaxensis_HAW-EB4_genomic.fasta	Shewanella halifaxensis HAW-EB4	shewanella halifaxensis haw eb4	1	s__Shewanella halifaxensis	exact_source_name_unique_gtdb_species	1	s__Shewanella halifaxensis	GCF_000019185.1	assembly_summary_unique_gtdb_species
Otu1111	2	662	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/19_S5_contigs.fasta	19 S5	19 s5	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1692	2	55601	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Vibrio_anguillarum_M3_genomic.fasta	Vibrio anguillarum M3	vibrio anguillarum m3	1	s__Vibrio anguillarum	exact_source_name_unique_gtdb_species	1	s__Vibrio anguillarum	GCF_000462975.1	assembly_summary_unique_gtdb_species
Otu1697	2	55601	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/1_S1_contigs.fasta	1 S1	1 s1	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1084	2	1363	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Lactococcus_garvieae_ATCC_49156_genomic.fasta	Lactococcus garvieae ATCC 49156	lactococcus garvieae atcc 49156	1	s__Lactococcus garvieae	exact_source_name_unique_gtdb_species	1	s__Lactococcus garvieae	GCF_000269925.1,GCF_000407125.1,GCF_000407645.1	assembly_summary_unique_gtdb_species
Otu1918	2	1270	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S21_S7_contigs.fasta	S21 S7	s21 s7	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1919	2	192073	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Shewanella_denitrificans_OS217_genomic.fasta	Shewanella denitrificans OS217	shewanella denitrificans os217	1	s__Shewanella denitrificans	exact_source_name_unique_gtdb_species	1	s__Shewanella denitrificans	GCF_000013765.1	assembly_summary_unique_gtdb_species
Otu1080	2	657445	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Francisella_noatunensis_subsp_orientalis_strain_FNO01_genomic.fasta	Francisella noatunensis subsp orientalis strain FNO01	francisella noatunensis subsp orientalis fno01	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu2128	2157	2190	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Methanocaldococcus_jannaschii_DSM_2661_genomic.fasta	Methanocaldococcus jannaschii DSM 2661	methanocaldococcus jannaschii dsm 2661	1	s__Methanocaldococcus jannaschii	exact_source_name_unique_gtdb_species	1	s__Methanocaldococcus jannaschii	GCF_000091665.1	assembly_summary_unique_gtdb_species
Otu1089	2	228	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Pseudoalteromonas_haloplanktis_TAC125_genomic.fasta	Pseudoalteromonas haloplanktis TAC125	pseudoalteromonas haloplanktis tac125	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu2316	2	511678	new_species	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A15_S15_contigs.fasta	A15 S15	a15 s15	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu293.0	146	154	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Spirochaeta_thermophila_DSM_6578_genomic.fasta	Spirochaeta thermophila DSM 6578	spirochaeta thermophila dsm 6578	0		no_exact_source_name_match	1	s__Winmispira thermophila	GCF_000184345.1	assembly_summary_unique_gtdb_species
Otu2314	2	158080	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Chromohalobacter_salexigens_DSM_3043_genomic.fasta	Chromohalobacter salexigens DSM 3043	chromohalobacter salexigens dsm 3043	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu2313	2	40269	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A1_S1_contigs.fasta	A1 S1	a1 s1	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu870	2	1096	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Chlorobium_phaeobacteroides_BS1_genomic.fasta	Chlorobium phaeobacteroides BS1	chlorobium phaeobacteroides bs1	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1974.0	72275	226	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_stellipolaris_strain_PQQ-42_genomic.fasta	Alteromonas stellipolaris strain PQQ-42	alteromonas stellipolaris pqq 42	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1974.1	72275	314275	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_macleodii_str_Ionian_Sea_U7_genomic.fasta	Alteromonas macleodii str Ionian Sea U7	alteromonas macleodii ionian sea u7	0		no_exact_source_name_match	1	s__Alteromonas mediterranea	GCF_000439515.1,GCF_000439535.1,GCF_000439555.1,GCF_000439575.1,GCF_000439595.1	assembly_summary_unique_gtdb_species
Otu465	2	713887	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA_genomic.fasta	Candidatus Atelocyanobacterium thalassa isolate ALOHA	candidatus atelocyanobacterium thalassa isolate aloha	1	s__Atelocyanobacterium thalassae	exact_source_name_unique_gtdb_species	1	s__Atelocyanobacterium thalassae	GCF_000025125.1	assembly_summary_unique_gtdb_species
Otu799.0	41297	117207	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Sphingopyxis_alaskensis_RB2256_genomic.fasta	Sphingopyxis alaskensis RB2256	sphingopyxis alaskensis rb2256	1	s__Sphingopyxis alaskensis	exact_source_name_unique_gtdb_species	1	s__Sphingopyxis alaskensis	GCF_000013985.1	assembly_summary_unique_gtdb_species
Otu1278.0	49546	104267	new_species	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/T-2016-70-F4-3_S10_contigs.fasta	T-2016-70-F4-3 S10	t 2016 70 f4 3 s10	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu404.0	67572	357794	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Psychromonas_ingrahamii_37_genomic.fasta	Psychromonas ingrahamii 37	psychromonas ingrahamii 37	1	s__Psychromonas ingrahamii	exact_source_name_unique_gtdb_species	1	s__Psychromonas ingrahamii	GCF_000015285.1	assembly_summary_unique_gtdb_species
Otu1279	2	106589	new_species	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cupriavidus_sp_USMAA1020_genomic.fasta	Cupriavidus sp USMAA1020	cupriavidus sp usmaa1020	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu660	2	1219	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Prochlorococcus_marinus_str_MIT_9313_genomic.fasta	Prochlorococcus marinus str MIT 9313	prochlorococcus marinus mit 9313	1	s__Prochlorococcus marinus_D	exact_source_name_unique_gtdb_species	1	s__Prochlorococcus marinus_D	GCF_000011485.1	assembly_summary_unique_gtdb_species
Otu1545	2	1760	new_order	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti26_S6_contigs.fasta	Titti26 S6	titti26 s6	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu108.0	58050	90736	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/2_S8_contigs.fasta	2 S8	2 s8	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu589	2157	1434102	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Methanosarcina_sp_WH1_genomic.fasta	Methanosarcina sp WH1	methanosarcina sp wh1	1	s__Methanosarcina sp000969965	exact_source_name_unique_gtdb_species	1	s__Methanosarcina sp000969965	GCF_000970005.1	assembly_summary_unique_gtdb_species
Otu60.0	213119	28223	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Desulfobacula_toluolica_Tol2_genomic.fasta	Desulfobacula toluolica Tol2	desulfobacula toluolica tol2	1	s__Desulfobacula toluolica	exact_source_name_unique_gtdb_species	1	s__Desulfobacula toluolica	GCF_000307105.1	assembly_summary_unique_gtdb_species
Otu1544	2157	1434100	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Methanosarcina_sp_MTP4_genomic.fasta	Methanosarcina sp MTP4	methanosarcina sp mtp4	1	s__MTP4 sp000970045	exact_source_name_unique_gtdb_species	1	s__MTP4 sp000970045	GCF_000970045.1	assembly_summary_unique_gtdb_species
Otu2423	2	670	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Vibrio_parahaemolyticus_strain_FORC_018_genomic.fasta	Vibrio parahaemolyticus strain FORC 018	vibrio parahaemolyticus forc 018	0		no_exact_source_name_match	1	s__Vibrio parahaemolyticus	GCF_001887055.1,GCF_008039245.1,GCF_009390895.1	assembly_summary_unique_gtdb_species
Otu581	2	40269	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A7_S7_contigs.fasta	A7 S7	a7 s7	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1168.0	49546	1453352	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Sediminicola_sp_YIK13_genomic.fasta	Sediminicola sp YIK13	sediminicola sp yik13	1	s__Sediminicola sp001430825	exact_source_name_unique_gtdb_species	1	s__Sediminicola sp001430825	GCF_001430825.1	assembly_summary_unique_gtdb_species
Otu583	2	1219	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Prochlorococcus_marinus_str_MIT_9515_genomic.fasta	Prochlorococcus marinus str MIT 9515	prochlorococcus marinus mit 9515	1	s__Prochlorococcus_A marinus_P	exact_source_name_unique_gtdb_species	1	s__Prochlorococcus_A marinus_P	GCF_000015665.1	assembly_summary_unique_gtdb_species
Otu105.0	49546	328515	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Nonlabens_dokdonensis_DSW-6_genomic.fasta	Nonlabens dokdonensis DSW-6	nonlabens dokdonensis dsw 6	1	s__Nonlabens dokdonensis	exact_source_name_unique_gtdb_species	1	s__Nonlabens dokdonensis	GCF_000332115.1	assembly_summary_unique_gtdb_species
Otu856.0	31989	1397108	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Celeribacter_marinus_strain_IMCC12053_genomic.fasta	Celeribacter marinus strain IMCC12053	celeribacter marinus imcc12053	0		no_exact_source_name_match	1	s__Celeribacter marinus	GCF_001308265.1	assembly_summary_unique_gtdb_species
Otu2078	2157	39152	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Methanococcus_maripaludis_X1_genomic.fasta	Methanococcus maripaludis X1	methanococcus maripaludis x1	1	s__Methanococcus maripaludis	exact_source_name_unique_gtdb_species	1	s__Methanococcus maripaludis	GCF_000220645.1	assembly_summary_unique_gtdb_species
