sample	source_genome_id	source_profile_taxid	species_taxid	species_label	abundance_pct_all	profile_scope	taxpathsn	recommended_gtdb_species	recommended_resolution_rule	taxid_gtdb_species_count	ncbi_name_gtdb_species_count	gtdb_binomial_species_count
3	ASV547.0	1323.1	1323	Faecalicoccus pleomorphus	0.1497	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Faecalicoccus|Faecalicoccus pleomorphus|Faecalicoccus pleomorphus strain	s__Faecalicoccus pleomorphus	unique_gtdb_binomial	3	3	1
3	vASV29.0	1604355.1	3052757	Suseptimavirus ECBP2	0.1446	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Mktvariviridae|Suseptimavirus|Suseptimavirus ECBP2|Escherichia phage ECBP2 strain		out_of_scope	0	0	0
3	hvASV33.10	1868853.1	2845174	Vedamuthuvirus vv62503	0.1398	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Vedamuthuvirus|Vedamuthuvirus vv62503|Lactococcus phage 62503 strain		out_of_scope	0	0	0
3	vASV16.0	864178.1	864178	Clostridium phage phiCD6356	0.1362	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||||Clostridium phage phiCD6356|Clostridium phage phiCD6356 strain		out_of_scope	0	0	0
3	vASV53.0	1701846.1	1985305	Mooglevirus mordin	0.1331	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Andersonviridae|Mooglevirus|Mooglevirus mordin|Citrobacter phage Mordin strain		out_of_scope	0	0	0
3	vASV24.0	2305483.1	2845471	Ceduovirus blBB94p4	0.1319	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Ceduovirus|Ceduovirus blBB94p4|Lactococcus phage vB_Llc_bIBB94p4 strain		out_of_scope	0	0	0
3	vASV82.0	2508193.1	2734156	Wifcevirus WFC	0.1269	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Lindbergviridae|Wifcevirus|Wifcevirus WFC|Escherichia phage vB_EcoM_WFC strain		out_of_scope	0	0	0
3	vASV74.0	1204534.1	2843982	Colneyvirus MMP02	0.1223	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Colneyvirus|Colneyvirus MMP02|Clostridium phage phiMMP02 strain		out_of_scope	0	0	0
3	vASV43.0	762660.1	762660	Acinetobacter phage Ac42	0.1206	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae||Acinetobacter phage Ac42|Acinetobacter phage Ac42 strain		out_of_scope	0	0	0
3	vASV35.0	532075.1	2733636	Kayfunavirus EcoDS1	0.1182	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Autographivirales|Autotranscriptaviridae|Kayfunavirus|Kayfunavirus EcoDS1|Escherichia phage EcoDS1 strain		out_of_scope	0	0	0
3	vASV45.0	213774.1	2845435	Skunavirus P475	0.1173	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Skunavirus|Skunavirus P475|Lactococcus lactis phage P475 strain		out_of_scope	0	0	0
3	vASV91.0	1527506.1	2733874	Teseptimavirus CICC80001	0.115	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Autographivirales|Autotranscriptaviridae|Teseptimavirus|Teseptimavirus CICC80001|Escherichia phage CICC 80001 strain		out_of_scope	0	0	0
3	vASV55.0	1675602.1	1985341	Moonvirus merlin	0.1128	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae|Moonvirus|Moonvirus merlin|Citrobacter phage Merlin strain		out_of_scope	0	0	0
3	vASV78.0	1868595.1	2843966	Colneyvirus CDKM15	0.1101	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Colneyvirus|Colneyvirus CDKM15|Clostridium phage CDKM15 strain		out_of_scope	0	0	0
3	vASV89.0	2853091.1	3060012	Gamaleyavirus U1g	0.1089	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Schitoviridae|Gamaleyavirus|Gamaleyavirus U1g|Escherichia phage U1G strain		out_of_scope	0	0	0
3	hvASV23.8	338110.1	1945586	Alphatrevirus NC29	0.1078	out_of_scope	Viruses|Monodnaviria|Sangervirae|Phixviricota|Malgrandaviricetes|Petitvirales|Microviridae|Alphatrevirus|Alphatrevirus NC29|Escherichia phage NC29 strain		out_of_scope	0	0	0
3	hvASV10.3	1649239.1	2560458	Peduovirus pro147	0.1065	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Peduoviridae|Peduovirus|Peduovirus pro147|Escherichia phage pro147 strain		out_of_scope	0	0	0
3	hvASV16.0	3428094.1	3428094	Cosavirus asiani	0.104	out_of_scope	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Cosavirus|Cosavirus asiani|Cosavirus asiani strain		out_of_scope	0	0	0
3	ASV81.10	84112.7	84112	Eggerthella lenta	0.0965	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Actinomycetota|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella|Eggerthella lenta|Eggerthella lenta strain	s__Eggerthella lenta	unique_species_taxid	1	1	1
3	ASV337.1	2292004.1	2292004	Butyricicoccus sp. AM05-1	0.0954	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales|Butyricicoccaceae|Butyricicoccus|Butyricicoccus sp. AM05-1|Butyricicoccus sp. AM05-1 strain	s__Agathobaculum butyriciproducens	unique_species_taxid	1	1	0
3	vASV22.0	2714735.1	2844227	Hanrivervirus PGN590	0.0948	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Drexlerviridae|Hanrivervirus|Hanrivervirus PGN590|Escherichia phage PGN590 strain		out_of_scope	0	0	0
3	hvASV28.7	2847072.1	2608320	Tequintavirus VEc33	0.09	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Demerecviridae|Tequintavirus|Tequintavirus VEc33|Escherichia phage VEc33 strain		out_of_scope	0	0	0
3	ASV139.5	28118.1	28118	Odoribacter splanchnicus	0.0893	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Odoribacteraceae|Odoribacter|Odoribacter splanchnicus|Odoribacter splanchnicus strain	s__Odoribacter splanchnicus	unique_gtdb_binomial	7	7	1
3	vASV85.0	1604356.1	1920758	Gamaleyavirus ECBP1	0.0823	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Schitoviridae|Gamaleyavirus|Gamaleyavirus ECBP1|Escherichia phage ECBP1 strain		out_of_scope	0	0	0
3	ASV290.8	1311.2	1311	Streptococcus agalactiae	0.0797	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus agalactiae|Streptococcus agalactiae strain	s__Streptococcus agalactiae	unique_gtdb_binomial	3	3	1
3	vASV79.0	2844220.1	2844220	Peduovirus P24B2	0.0783	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Peduoviridae|Peduovirus|Peduovirus P24B2|Peduovirus P24B2 strain		out_of_scope	0	0	0
3	vASV88.0	1147150.1	2844138	Nochtlivirus mEp235	0.0781	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Nochtlivirus|Nochtlivirus mEp235|Enterobacteria phage mEp235 strain		out_of_scope	0	0	0
3	vASV67.0	2789016.1	39803	Qubevirus durum	0.078	out_of_scope	Viruses|Riboviria|Orthornavirae|Lenarviricota|Leviviricetes|Norzivirales|Fiersviridae|Qubevirus|Qubevirus durum|Escherichia phage Qbeta strain		out_of_scope	0	0	0
3	hvASV19.0	3047960.1	3047960	Cyclovirus insaan	0.0701	out_of_scope	Viruses|Monodnaviria|Shotokuvirae|Cressdnaviricota|Arfiviricetes|Cirlivirales|Circoviridae|Cyclovirus|Cyclovirus insaan|Cyclovirus insaan strain		out_of_scope	0	0	0
3	hvASV36.0	2017081.1	2017081	Human fecal virus Jorvi2	0.0692	out_of_scope	Viruses|Monodnaviria|Shotokuvirae|Cressdnaviricota|Arfiviricetes|Cirlivirales|Circoviridae||Human fecal virus Jorvi2|Human fecal virus Jorvi2 strain		out_of_scope	0	0	0
3	ASV470.1	2109687.1	2109687	Oscillibacter sp. PEA192	0.0654	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Oscillibacter|Oscillibacter sp. PEA192|Oscillibacter sp. PEA192 strain	s__Oscillibacter welbionis	unique_species_taxid	1	1	0
3	ASV444.0	33038.16	33038	Mediterraneibacter gnavus	0.0646	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Mediterraneibacter|Mediterraneibacter gnavus|Mediterraneibacter gnavus strain	s__Mediterraneibacter gnavus	unique_gtdb_binomial	4	4	1
3	vASV2.0	1582153.1	2843974	Sherbrookevirus CD4811	0.0636	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Sherbrookevirus|Sherbrookevirus CD4811|Clostridium phage phiCD481-1 strain		out_of_scope	0	0	0
3	fASV199.4	60172.2	60172	Penicillium solitum	0.0628	out_of_scope	cellular organisms|Eukaryota|Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Penicillium|Penicillium solitum|Penicillium solitum strain		out_of_scope	0	0	0
3	hvASV47.0	2845899.1	2845899	Porprismacovirus humas3	0.0622	out_of_scope	Viruses|Monodnaviria|Shotokuvirae|Cressdnaviricota|Arfiviricetes|Cremevirales|Smacoviridae|Porprismacovirus|Porprismacovirus humas3|Porprismacovirus humas3 strain		out_of_scope	0	0	0
3	fASV192.7	82508.2	82508	Trichosporon asahii	0.0562	out_of_scope	cellular organisms|Eukaryota|Fungi|Basidiomycota|Tremellomycetes|Trichosporonales|Trichosporonaceae|Trichosporon|Trichosporon asahii|Trichosporon asahii strain		out_of_scope	0	0	0
3	vASV13.0	1636586.1	2845457	Skunavirus M1127	0.0556	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Skunavirus|Skunavirus M1127|Lactococcus phage 936 group phage PhiM1127 strain		out_of_scope	0	0	0
3	ASV371.8	342942.1	342942	Mediterraneibacter glycyrrhizinilyticus	0.055	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Mediterraneibacter|Mediterraneibacter glycyrrhizinilyticus|Mediterraneibacter glycyrrhizinilyticus strain		unresolved	5	5	0
3	vASV69.0	2488596.1	3428277	Dhillonvirus PNS1	0.0533	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Dhillonvirus|Dhillonvirus PNS1|Escherichia phage vB_EcoS_PNS1 strain		out_of_scope	0	0	0
3	ASV476.9	261299.2	261299	Intestinibacter bartlettii	0.0509	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Peptostreptococcales|Peptostreptococcaceae|Intestinibacter|Intestinibacter bartlettii|Intestinibacter bartlettii strain	s__Intestinibacter bartlettii	unique_gtdb_binomial	2	2	1
3	vASV36.0	2011087.1	2011088	Psecadovirus PSH1	0.0503	out_of_scope	Viruses|Monodnaviria|Loebvirae|Hofneiviricota|Faserviricetes|Tubulavirales|Inoviridae|Psecadovirus|Psecadovirus PSH1|Stenotrophomonas phage PSH1 strain		out_of_scope	0	0	0
3	vASV93.0	1567486.1	2734077	Xuanwuvirus P88	0.0503	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Peduoviridae|Xuanwuvirus|Xuanwuvirus P88|Escherichia phage P88 strain		out_of_scope	0	0	0
3	fASV198.4	5480.3	5480	Candida parapsilosis	0.0492	out_of_scope	cellular organisms|Eukaryota|Fungi|Ascomycota|Pichiomycetes|Serinales|Debaryomycetaceae|Candida|Candida parapsilosis|Candida parapsilosis strain		out_of_scope	0	0	0
3	vASV1.0	2986396.1	2956060	Kingevirus communis	0.0438	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Crassvirales|Crevaviridae|Kingevirus|Kingevirus communis|uncultured phage cr13_1 strain		out_of_scope	0	0	0
3	fASV201.1	5076.2	5076	Penicillium chrysogenum	0.042	out_of_scope	cellular organisms|Eukaryota|Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Penicillium|Penicillium chrysogenum|Penicillium chrysogenum strain		out_of_scope	0	0	0
3	ASV451.3	33038.12	33038	Mediterraneibacter gnavus	0.0416	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Mediterraneibacter|Mediterraneibacter gnavus|Mediterraneibacter gnavus strain	s__Mediterraneibacter gnavus	unique_gtdb_binomial	4	4	1
3	vASV39.0	2029675.1	2845186	Skunavirus sv96403	0.0365	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Skunavirus|Skunavirus sv96403|Lactococcus phage 96403 strain		out_of_scope	0	0	0
3	vASV4.0	2885687.1	2885687	Escherichia phage NTEC3	0.0364	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Sarkviridae|Kagunavirus|Escherichia phage NTEC3|Escherichia phage NTEC3 strain		out_of_scope	0	0	0
3	vASV58.0	2711185.1	3060080	Kuravirus MN05	0.0342	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Mktvariviridae|Kuravirus|Kuravirus MN05|Escherichia phage MN05 strain		out_of_scope	0	0	0
3	fASV196.1	746128.9	746128	Aspergillus fumigatus	0.0323	out_of_scope	cellular organisms|Eukaryota|Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Aspergillus|Aspergillus fumigatus|Aspergillus fumigatus strain		out_of_scope	0	0	0
3	ASV491.8	1579.4	1579	Lactobacillus acidophilus	0.0323	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus acidophilus|Lactobacillus acidophilus strain	s__Lactobacillus acidophilus	unique_gtdb_binomial	2	2	1
3	vASV70.0	2024334.1	2845149	Ceduovirus cv05802	0.032	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Ceduovirus|Ceduovirus cv05802|Lactococcus phage 05802 strain		out_of_scope	0	0	0
3	fASV197.5	5061.1	5061	Aspergillus niger	0.0315	out_of_scope	cellular organisms|Eukaryota|Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Aspergillus|Aspergillus niger|Aspergillus niger strain		out_of_scope	0	0	0
3	ASV86.2	84112.12	84112	Eggerthella lenta	0.0299	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Actinomycetota|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella|Eggerthella lenta|Eggerthella lenta strain	s__Eggerthella lenta	unique_species_taxid	1	1	1
3	vASV47.0	2508180.1	2844208	Tequatrovirus kaw	0.0281	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae|Tequatrovirus|Tequatrovirus kaw|Escherichia phage vB_EcoM_KAW1E185 strain		out_of_scope	0	0	0
3	ASV287.11	1358.5	1358	Lactococcus lactis	0.0273	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis|Lactococcus lactis strain	s__Lactococcus lactis	unique_gtdb_binomial	4	4	1
3	ASV486.9	1496.17	1496	Clostridioides difficile	0.0236	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Peptostreptococcales|Peptostreptococcaceae|Clostridioides|Clostridioides difficile|Clostridioides difficile strain	s__Clostridioides difficile	unique_gtdb_binomial	9	9	1
3	vASV42.0	1981500.1	2560455	Vequintavirus V18	0.0234	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Vequintavirus|Vequintavirus V18|Escherichia phage V18 strain		out_of_scope	0	0	0
3	vASV90.0	1572753.1	2732779	Berlinvirus P483	0.0209	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Autographivirales|Autotranscriptaviridae|Berlinvirus|Berlinvirus P483|Escherichia phage P483 strain		out_of_scope	0	0	0
3	ASV222.14	1982628.1	1982628	Faecalibacillus faecis	0.0207	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Erysipelotrichia|Erysipelotrichales|Coprobacillaceae|Faecalibacillus|Faecalibacillus faecis|Faecalibacillus faecis strain	s__Faecalibacillus faecis	unique_species_taxid	1	1	1
3	ASV550.3	47715.10	47715	Lacticaseibacillus rhamnosus	0.0207	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Lacticaseibacillus|Lacticaseibacillus rhamnosus|Lacticaseibacillus rhamnosus strain	s__Lacticaseibacillus rhamnosus	unique_species_taxid	1	1	1
3	ASV563.0	39483.5	39483	Faecalitalea cylindroides	0.0198	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Faecalitalea|Faecalitalea cylindroides|Faecalitalea cylindroides strain	s__Faecalitalea cylindroides	unique_species_taxid	1	1	1
3	hvASV5.0	1247113.1	1247113	Astrovirus VA4	0.0196	out_of_scope	Viruses|Riboviria|Orthornavirae|Pisuviricota|Stelpaviricetes|Stellavirales|Astroviridae||Astrovirus VA4|Astrovirus VA4 strain		out_of_scope	0	0	0
3	ASV418.2	562.72	562	Escherichia coli	0.0192	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli|Escherichia coli strain	s__Escherichia coli	unique_gtdb_binomial	51	51	1
3	hvASV40.7	338103.1	1945583	Alphatrevirus NC35	0.0184	out_of_scope	Viruses|Monodnaviria|Sangervirae|Phixviricota|Malgrandaviricetes|Petitvirales|Microviridae|Alphatrevirus|Alphatrevirus NC35|Escherichia phage NC35 strain		out_of_scope	0	0	0
3	vASV10.0	2681617.1	37554	Byrnievirus HK97	0.018	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Byrnievirus|Byrnievirus HK97|Escherichia phage HK97 strain		out_of_scope	0	0	0
3	vASV32.0	1582152.1	1582152	Clostridium phage phiCD211	0.0164	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||||Clostridium phage phiCD211|Clostridium phage phiCD211 strain		out_of_scope	0	0	0
3	vASV27.0	2986398.1	2955996	Jahgtovirus intestinalis	0.0157	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Crassvirales|Intestiviridae|Jahgtovirus|Jahgtovirus intestinalis|uncultured phage cr54_1 strain		out_of_scope	0	0	0
3	ASV447.2	208479.6	208479	Enterocloster bolteae	0.0157	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Enterocloster|Enterocloster bolteae|Enterocloster bolteae strain	s__Enterocloster bolteae	unique_gtdb_binomial	6	6	1
3	ASV10.0	103621.1	103621	Actinomyces urogenitalis	0.0154	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces urogenitalis|Actinomyces urogenitalis strain	s__Actinomyces urogenitalis	unique_species_taxid	1	1	1
3	ASV99.0	28116.4	28116	Bacteroides ovatus	0.0149	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides ovatus|Bacteroides ovatus strain	s__Bacteroides ovatus	unique_gtdb_binomial	10	10	1
3	vASV8.0	1567028.1	1913685	Gaprivervirus vr25	0.0145	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae|Gaprivervirus|Gaprivervirus vr25|Escherichia phage vB_EcoM_VR25 strain		out_of_scope	0	0	0
3	vASV12.0	1540095.1	1985342	Moonvirus moon	0.0145	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae|Moonvirus|Moonvirus moon|Citrobacter phage Moon strain		out_of_scope	0	0	0
3	vASV66.0	1642588.1	3432351	Septimatrevirus DLP1	0.0138	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Septimatrevirus|Septimatrevirus DLP1|Stenotrophomonas phage vB_SmaS-DLP_1 strain		out_of_scope	0	0	0
3	ASV1.9	571.2	571	Klebsiella oxytoca	0.0117	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella|Klebsiella oxytoca|Klebsiella oxytoca strain	s__Klebsiella oxytoca	unique_gtdb_binomial	9	9	1
3	ASV324.5	1297617.3	1297617	Intestinimonas butyriciproducens	0.0111	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales||Intestinimonas|Intestinimonas butyriciproducens|Intestinimonas butyriciproducens strain	s__Intestinimonas butyriciproducens	unique_gtdb_binomial	6	6	1
3	ASV573.4	154288.4	154288	Turicibacter sanguinis	0.0102	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Erysipelotrichia|Erysipelotrichales|Turicibacteraceae|Turicibacter|Turicibacter sanguinis|Turicibacter sanguinis strain	s__Turicibacter sanguinis	unique_gtdb_binomial	2	2	1
3	vASV9.0	2847058.1	2844173	Glaedevirus gv2H10	0.0102	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Glaedevirus|Glaedevirus gv2H10|Escherichia phage 2H10 strain		out_of_scope	0	0	0
3	ASV520.10	1579.5	1579	Lactobacillus acidophilus	0.009	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus acidophilus|Lactobacillus acidophilus strain	s__Lactobacillus acidophilus	unique_gtdb_binomial	2	2	1
3	vASV71.0	2844219.1	2844219	Peduovirus P24A7b	0.0088	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Peduoviridae|Peduovirus|Peduovirus P24A7b|Peduovirus P24A7b strain		out_of_scope	0	0	0
3	ASV88.8	1686.6	1686	Bifidobacterium catenulatum	0.0082	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium catenulatum|Bifidobacterium catenulatum strain	s__Bifidobacterium catenulatum	unique_gtdb_binomial	5	5	1
3	vASV80.0	1567007.1	2733982	Tequintavirus DT5712	0.0081	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Demerecviridae|Tequintavirus|Tequintavirus DT5712|Escherichia phage DT571/2 strain		out_of_scope	0	0	0
3	ASV565.1	1468449.1	1468449	Holdemania massiliensis	0.0076	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Holdemania|Holdemania massiliensis|Holdemania massiliensis strain	s__Holdemania massiliensis	unique_gtdb_binomial	2	2	1
3	vASV65.0	2762819.1	3059987	Eowynvirus eowyn	0.0075	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Chimalliviridae|Eowynvirus|Eowynvirus eowyn|Klebsiella phage vB_KvM-Eowyn strain		out_of_scope	0	0	0
