panel	sample	gtdb_species	is_truth_species	calibrated_probability	calibrated_abundance	reported_ani	max_xny	max_breadth	max_real_min_af	max_zip_af	max_mean_depth	max_depth_cv	profile
cami2_toy_mouse_gut	5	s__Clostridium_A leptum	True	0.7999924288978724	0.0009205679324237	0.91906	76.0	0.056914	0.076	0.710887	0.069443	5.653309	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Enterocloster citroniae	True	0.7949513547630325	0.0010487905524166	0.922878	87.0	0.068672	0.087	0.555104	0.086048	4.098886	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Gemmiger variabilis	True	0.7886555283985264	0.0024971863472455	0.979425	544.0	0.427987	0.544	0.716325	0.71085	2.227508	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Butyrivibrio sp000424585	True	0.7883167405935678	0.0005063739682415	0.942647	63.0	0.057427	0.063	0.42977	0.064181	4.229526	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Bilophila intracellularis	True	0.7868840480369265	0.0003777891743756	0.959267	65.0	0.063501	0.065	0.538562	0.069021	3.96327	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Proteiniphilum saccharofermentans	True	0.7863715781140164	0.0001880052696857	0.998514	93.0	0.078115	0.093	1.0	0.081448	3.817189	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Ligilactobacillus salivarius	True	0.7654255144219948	0.0007127394401426	0.932621	68.0	0.062034	0.068	0.249774	0.072455	4.27595	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Pseudobutyrivibrio sp900112855	True	0.7649360589011304	0.0005295013145748	0.934171	69.0	0.049587	0.069	0.260225	0.055695	4.888573	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Alistipes finegoldii	True	0.7612536726083279	0.0096590279584689	0.985425	987.0	0.71606	0.987	0.725676	3.137524	1.10282	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Blautia producta	True	0.75822083945968	0.0020097017215305	0.955002	249.0	0.22045	0.249	0.84781	0.334277	5.788048	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Blautia_A hydrogenotrophica	True	0.7578394830970425	0.0008683335891859	0.969291	172.0	0.163877	0.172	0.88172	0.197783	3.135966	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Erysipelothrix rhusiopathiae	True	0.7563054238139347	0.0017684358221425	0.977707	433.0	0.33488	0.433	0.61235	0.48473	1.931641	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Prevotella scopos	True	0.7450979093875146	0.002086141443706	0.982427	551.0	0.412328	0.551	0.703958	0.63438	1.633887	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Pseudobutyrivibrio ruminis	True	0.7441852310694965	0.00038105547439	0.923913	57.0	0.029405	0.057	1.0	0.031984	7.0	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Latilactobacillus sakei	True	0.7395128116252194	0.0014217295008751	0.975608	330.0	0.275291	0.33	0.584725	0.372117	2.009391	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Lactiplantibacillus pentosus	True	0.7381530096653499	0.0005311776221165	0.932275	70.0	0.047694	0.07	0.29366	0.053589	5.049833	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Lactobacillus jensenii	True	0.7324365796329741	0.0004821904965636	0.937964	58.0	0.049589	0.058	0.283559	0.055133	4.768659	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Lactobacillus helveticus	True	0.7303942477371144	0.0026919043352199	0.972495	476.0	0.382371	0.476	0.546015	0.657923	1.776267	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Loigolactobacillus coryniformis	True	0.705482518858532	0.0011877785559899	0.967866	223.0	0.203364	0.223	0.524631	0.262194	2.311564	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Granulicatella adiacens	True	0.6991570287421993	0.0003231782068614	0.948936	62.0	0.035725	0.062	0.325172	0.037844	6.183769	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Caproicibacterium lactatifermentans	True	0.6916143072574441	0.0004693139640663	0.938142	53.0	0.048589	0.053	0.320435	0.053871	4.637157	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Hungatella effluvii	True	0.6779623722201322	0.0320214860654833	0.963763	490.0	0.450583	0.49	0.450583	6.458433	3.377978	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Levilactobacillus koreensis	True	0.6670721408389643	0.0003047962539499	0.953301	55.0	0.045508	0.055	0.357947	0.048672	4.855375	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Prevotella intermedia	True	0.6624986375188651	0.0029825299838403	0.929775	196.0	0.157188	0.196	0.315406	0.284797	3.970668	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Alloprevotella tannerae	True	0.6584638079036189	0.003408640401954	0.922211	200.0	0.141345	0.2	0.219678	0.275588	6.80105	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Lactobacillus amylovorus	True	0.6554956508569483	0.0013164123210866	0.913369	106.0	0.066207	0.106	0.189867	0.087618	4.93733	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Bacteroides faecis	True	0.6453803733276424	0.0023172763126652	0.920837	227.0	0.113133	0.227	0.195698	0.181773	4.17451	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Prevotella nanceiensis	True	0.6403730785506961	0.0030133729252361	0.886136	83.0	0.060477	0.083	1.0	0.110166	6.015091	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Porphyromonas pasteri	True	0.6210428472207108	0.0017889129360161	0.966087	289.0	0.261299	0.289	0.474217	0.379732	2.008504	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Bacteroides bouchesdurhonensis	True	0.6048121343552164	0.0007075298891393	0.930984	129.0	0.059468	0.129	0.867944	0.069381	4.89319	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Sporofaciens sp000403455	True	0.6021526118025702	0.0008404929803337	0.924525	112.0	0.059592	0.112	0.68447	0.071503	4.392257	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Phocaeicola dorei	True	0.5805005089111931	0.0008845929684015	0.966051	264.0	0.154931	0.264	0.47384	0.187623	2.892757	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Trichococcus sp963730595	False	0.5606001467498416	3.430130655938118e-05	1.0	21.0	0.015334	0.021	1.0	0.015354	9.48204	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Prevotella brevis	True	0.5601206468330069	0.0031504912890431	0.962465	415.0	0.331015	0.415	0.437901	0.61754	1.947306	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Enterocloster bolteae	True	0.5369847808575207	0.0048461952769081	0.931752	316.0	0.197346	0.316	0.278808	0.48332	5.197883	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Enterocloster clostridioformis	True	0.5234551794840341	0.0077502593065765	0.96318	605.0	0.430986	0.605	0.44484	1.543231	1.935266	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Akkermansia muciniphila_A	True	0.5199948815930773	0.0017931918347632	0.966363	345.0	0.263301	0.345	0.477107	0.38296	2.173544	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Bacteroides nordii	True	0.5192892272476208	0.0004719042789109	0.960792	108.0	0.08037	0.108	1.0	0.089157	3.755268	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Solidesulfovibrio carbinoliphilus	False	0.5172364318614019	0.0004555311986059	0.930878	47.0	0.040316	0.047	0.218562	0.044566	5.229213	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Alistipes provencensis	True	0.4919018703202584	0.0006119897583348	0.946956	114.0	0.074598	0.114	0.555104	0.085281	3.928866	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Bacteroides stercoris	True	0.4714100085692395	0.0005271912494683	0.958026	146.0	0.083483	0.146	0.682329	0.093721	4.034614	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Thermophilibacter provencensis	True	0.4510294675393423	0.0004667892640108	0.93833	63.0	0.045775	0.063	0.257498	0.050401	5.631929	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Dorea_A longicatena	True	0.4245158466478264	0.0011695098321113	0.968224	339.0	0.192365	0.339	0.49705	0.243263	3.007423	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Lachnoanaerobaculum orale	True	0.3870645439703603	0.0004828912759164	0.936947	76.0	0.048555	0.076	0.249782	0.053991	5.514507	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Anaerotignum lactatifermentans	True	0.3675011321617906	0.0021476345695044	0.894408	110.0	0.060512	0.11	0.273308	0.094187	8.031796	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	5	s__Phocaeicola ilei	True	0.3611660369475717	0.0010585370787434	0.850517	22.0	0.014078	0.022	1.0	0.017676	8.713385	/tmp/minco_current_code_toymouse_refresh_20260627/sample5_current.tsv
cami2_toy_mouse_gut	6	s__Porphyromonas sp000467855	True	0.9725770991268156	0.0026322686598397	0.99639	717.0	0.65904	0.717	0.923648	1.154636	1.047855	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Bacteroides gallinarum	True	0.9705201984655014	0.0036156534726136	0.993494	816.0	0.710995	0.816	0.86663	1.488089	0.965034	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Lactobacillus paragasseri	True	0.9699191442077646	0.0001080822598161	1.0	67.0	0.050508	0.067	1.0	0.051329	4.898979	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Sporobacter termitidis	True	0.9694548256213088	0.0011280402839551	1.0	425.0	0.416515	0.425	1.0	0.535714	1.367421	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Robiginitomaculum antarcticum	True	0.9694362413788292	0.0048342881877091	0.999075	896.0	0.881207	0.896	0.979856	2.249589	0.695263	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Duodenibacillus massiliensis	True	0.969432449217956	0.0017281960910857	0.99925	565.0	0.550733	0.565	0.983645	0.807309	1.218726	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Anaeromicropila_A populeti	True	0.9692823333257434	0.0024981629492374	0.999926	709.0	0.693545	0.709	0.998366	1.184456	0.935078	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Porphyromonas gingivalis	True	0.9691640597572796	0.0170637605571634	0.98639	839.0	0.74103	0.839	0.741254	6.006897	0.929083	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Culturomica lanea	True	0.9686494231527922	0.0216936703044825	0.998869	1000.0	0.975401	1.0	0.975434	10.049381	0.392503	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Papillibacter cinnamivorans	True	0.9686275505510732	0.0065600107406467	0.998988	959.0	0.934606	0.959	0.977991	3.046827	0.595539	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Alteromonas aggregata	True	0.9675886025460572	0.0010180620845738	0.995101	376.0	0.341031	0.376	0.897826	0.428963	1.669694	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Butyrivibrio sp000621565	True	0.9675855306295712	0.001152219153582	0.993513	422.0	0.36538	0.422	0.866999	0.474419	1.592811	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Adlercreutzia mucosicola	True	0.9664535205033526	0.0020890833222605	0.993652	639.0	0.547196	0.639	0.869656	0.862803	1.220633	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Roseburia bovis_A	True	0.9656563110750384	0.0011143302191765	0.994041	385.0	0.360438	0.385	0.877136	0.464183	1.535524	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Ruminococcoides sp900100595	True	0.9641848314347916	0.0012978275971749	0.996943	480.0	0.430159	0.48	0.934952	0.576255	1.451958	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Ruminiclostridium cellulolyticum	True	0.9641187467418492	0.0010346998640535	1.0	415.0	0.388597	0.415	1.0	0.491386	1.463624	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Bilophila wadsworthia	True	0.9620905663077924	0.0330243069925845	0.993579	1000.0	0.868269	1.0	0.868269	13.617469	0.632988	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Christensenella intestinihominis	True	0.961497996493669	0.000357613326411	1.0	161.0	0.158333	0.161	1.0	0.169833	2.392021	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Prevotella pallens	True	0.9603597446475618	0.0060722143560967	0.993646	937.0	0.820916	0.937	0.869546	2.507541	0.923607	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Acetanaerobacterium elongatum	True	0.958349539576932	0.0007029989904333	1.0	297.0	0.288326	0.297	1.0	0.333859	1.710679	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Oscillibacter ruminantium	True	0.9580602629699936	0.000570760411877	1.0	263.0	0.244993	0.263	1.0	0.271058	1.906879	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Prevotella buccae	True	0.9567938315011928	0.0889499711581513	0.996462	1000.0	0.925119	1.0	0.925119	39.079752	0.385319	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Acutalibacter muris	True	0.9566133918120904	0.0009451461424703	0.990345	339.0	0.292433	0.339	0.808624	0.362956	1.845208	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Butyrivibrio sp000621605	True	0.9565330874458536	0.0004725454190998	0.990155	186.0	0.16187	0.186	1.0	0.180712	2.447425	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Faecalimonas sp000209385	True	0.9558612891962782	0.0136970601145189	0.996968	999.0	0.934073	0.999	0.935473	6.08509	0.562331	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Bdellovibrio bacteriovorus_B	True	0.9549520558048772	0.0044117202287498	0.979288	619.0	0.556015	0.619	0.634033	1.328398	1.249624	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Faecalimonas umbilicata	True	0.9542754200634562	0.0005911952665005	0.983922	196.0	0.171863	0.196	0.731584	0.197117	2.437943	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Ruminococcus flavefaciens_H	True	0.9537240354847968	0.0009934256070024	0.994498	358.0	0.33323	0.358	0.885987	0.417995	1.63542	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Aestuariibacter salexigens	True	0.9534266926743452	0.000652934430255	1.0	272.0	0.268583	0.272	1.0	0.310083	1.777687	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Hominimerdicola sp000621805	True	0.9532444425816384	0.0057873559805295	0.99642	934.0	0.865078	0.934	0.924255	2.540273	0.750944	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Lactobacillus kefiranofaciens	True	0.9531779073850364	0.0052806937806073	0.995528	907.0	0.832485	0.907	0.906298	2.272848	0.838001	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Lachnoanaerobaculum sp000209465	True	0.9530764513082296	0.0008514414351833	0.99675	364.0	0.309644	0.364	0.930998	0.376454	1.756909	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Stoquefichus massiliensis	True	0.951764049203526	0.0004085676009677	0.995504	170.0	0.159759	0.17	0.991361	0.175759	2.452674	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Limosilactobacillus fermentum	True	0.9516985206762766	0.0010542865552317	0.999344	410.0	0.388244	0.41	1.0	0.493516	1.441949	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Kineothrix sp000403275	False	0.9514206535685338	0.008825984406933	0.99224	988.0	0.830316	0.988	0.843066	3.533728	0.767859	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Geosporobacter ferrireducens	True	0.950485073250475	0.0006248525139288	0.990211	217.0	0.207021	0.217	0.817941	0.239255	2.138626	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Mediterraneibacter torques	True	0.9502912416733252	0.0009340719618446	0.996373	360.0	0.330798	0.36	0.923304	0.409575	1.625528	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Butyrivibrio proteoclasticus_A	True	0.9502030744988454	0.0004344699983459	0.989245	158.0	0.147154	0.158	0.838088	0.162857	2.555552	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Odoribacter splanchnicus	True	0.949747732703062	0.0005340133689413	0.983119	181.0	0.154513	0.181	0.788822	0.174933	2.560289	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Coprobacter fastidiosus	True	0.9488440427516376	0.0004856302619535	0.999333	232.0	0.202966	0.232	1.0	0.22727	2.24049	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Prevotella sp900119285	True	0.9487511806676808	0.0007749260219096	0.990124	292.0	0.247765	0.292	0.804706	0.296146	2.061072	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Saccharofermentans sp900111435	True	0.9484974510465558	0.0003943139775935	0.994123	151.0	0.147666	0.151	0.87872	0.161666	2.544793	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Blautia_A hydrogenotrophica	True	0.9482547135516604	0.0009446324439373	0.996058	346.0	0.331455	0.346	1.0	0.411343	1.667489	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
cami2_toy_mouse_gut	6	s__Butyrivibrio sp000424585	True	0.9468629738940474	0.0006373064677162	0.989796	222.0	0.208642	0.222	0.890116	0.241806	2.157527	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv
