genome_id	abundance	source_taxid	source_accession	source_basename	source_lookup_key	mapping_method	metadata_accession	metadata_domain	metadata_genbank_accession	ncbi_taxid_metadata	ncbi_species_taxid_metadata	ncbi_species_metadata	ncbi_organism_name_metadata	gtdb_species	gtdb_taxonomy	tar_path	local_path
405780.0	5.0	663278	GCF_000178115.2	GCF_000178115.2_ASM17811v2.fa	GCF_000178115.2	exact_accession	RS_GCF_000178115.2	bac120	GCA_000178115.2	663278	253239	Ethanoligenens harbinense	Ethanoligenens harbinense YUAN-3	s__Ethanoligenens harbinense	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ethanoligenentaceae;g__Ethanoligenens;s__Ethanoligenens harbinense	source_genomes/GCF_000178115.2_ASM17811v2.fa	
4372003.0	14.0	1078087	GCF_000969845.1	GCF_000969845.1_Para_sp_HGS0025_V1.fa	GCF_000969845.1	exact_accession	RS_GCF_000969845.1	bac120	GCA_000969845.1	1078087	1078087	Parabacteroides sp. HGS0025	Parabacteroides sp. HGS0025	s__Parabacteroides gordonii	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides gordonii	source_genomes/GCF_000969845.1_Para_sp_HGS0025_V1.fa	
denovo2990.1	0.287056331885	1033732	GCF_000312145.1	GCF_000312145.1_ASM31214v1.fa	GCF_000312145.1	exact_accession	RS_GCF_000312145.1	bac120	GCA_000312145.1	1033732	1288121	Alistipes senegalensis	Alistipes senegalensis JC50	s__Alistipes senegalensis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	source_genomes/GCF_000312145.1_ASM31214v1.fa	
denovo2990.0	1.71294366811	1816676	GCF_900083545.1	GCF_900083545.1_PRJEB13794.fa	GCF_900083545.1	exact_accession	RS_GCF_900083545.1	bac120	GCA_900083545.1	1816676	1816676	Alistipes provencensis	Alistipes provencensis	s__Alistipes provencensis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes provencensis	source_genomes/GCF_900083545.1_PRJEB13794.fa	
181961.0	23.0	1122930	GCF_900176335.1	GCF_900176335.1_IMG-taxon_2588254267_annotated_assembly.fa	GCF_900176335.1	exact_accession	RS_GCF_900176335.1	bac120	GCA_900176335.1	1122930	100176	Papillibacter cinnamivorans	Papillibacter cinnamivorans DSM 12816	s__Papillibacter cinnamivorans	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Papillibacter;s__Papillibacter cinnamivorans	source_genomes/GCF_900176335.1_IMG-taxon_2588254267_annotated_assembly.fa	
denovo944.1	0.336083830302	1280705	GCF_000424605.1	GCF_000424605.1_ASM42460v1.fa	GCF_000424605.1	exact_accession	RS_GCF_000424605.1	bac120	GCA_000424605.1	1280705	305719	Segatella baroniae	Segatella baroniae C21a	s__Prevotella bryantii	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bryantii	source_genomes/GCF_000424605.1_ASM42460v1.fa	
denovo944.0	0.663916169698	1520830	GCF_900119285.1	GCF_900119285.1_IMG-taxon_2593339271_annotated_assembly.fa	900119285.1	unique_assembly_core	GB_GCA_900119285.1	bac120	GCA_900119285.1	1520830	1520830	Prevotellaceae bacterium HUN156	Prevotellaceae bacterium HUN156	s__Prevotella sp900119285	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900119285	source_genomes/GCF_900119285.1_IMG-taxon_2593339271_annotated_assembly.fa	
denovo7784.1	0.52603029001	1725361	GCF_001073445.1	GCF_001073445.1_ASM107344v1.fa	GCF_001073445.1	exact_accession	RS_GCF_001073445.1	bac120	GCA_001073445.1	1725361	1725361	Granulicatella sp. 572.rep1_STHE	Granulicatella sp. 572.rep1_STHE	s__Granulicatella adiacens	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Granulicatella;s__Granulicatella adiacens	source_genomes/GCF_001073445.1_ASM107344v1.fa	
193418.0	11.6017665732	1120953	GCF_000429145.1	GCF_000429145.1_ASM42914v1.fa	GCF_000429145.1	exact_accession	RS_GCF_000429145.1	bac120	GCA_000429145.1	1120953	226010	Aestuariibacter salexigens	Aestuariibacter salexigens DSM 15300	s__Aestuariibacter salexigens	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Aestuariibacter;s__Aestuariibacter salexigens	source_genomes/GCF_000429145.1_ASM42914v1.fa	
193418.1	17.3982334268	634436	GCF_900129565.1	GCF_900129565.1_IMG-taxon_2675903007_annotated_assembly.fa	GCF_900129565.1	exact_accession	RS_GCF_900129565.1	bac120	GCA_900129565.1	634436	634436	Marisediminitalea aggregata	Marisediminitalea aggregata	s__Alteromonas aggregata	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas aggregata	source_genomes/GCF_900129565.1_IMG-taxon_2675903007_annotated_assembly.fa	
4354103.0	17.0	89059	GCF_001436945.1	GCF_001436945.1_ASM143694v1.fa	GCF_001436945.1	exact_accession	RS_GCF_001436945.1	bac120	GCA_001436945.1	89059	89059	Ligilactobacillus acidipiscis	Ligilactobacillus acidipiscis	s__Ligilactobacillus acidipiscis	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus acidipiscis	source_genomes/GCF_001436945.1_ASM143694v1.fa	
4444771.1	4.78524538376	1211844	GCF_000455285.1	GCF_000455285.1_Sm_AP9.fa	GCF_000455285.1	exact_accession	RS_GCF_000455285.1	bac120	GCA_000455285.1	1211844	1470350	Candidatus Stoquefichus massiliensis	Candidatus Stoquefichus massiliensis AP9	s__Stoquefichus massiliensis	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Stoquefichus;s__Stoquefichus massiliensis	source_genomes/GCF_000455285.1_Sm_AP9.fa	
270030.0	4.0	1265	GCF_900119535.1	GCF_900119535.1_IMG-taxon_2606217757_annotated_assembly.fa	GCF_900119535.1	exact_accession	RS_GCF_900119535.1	bac120	GCA_900119535.1	1452269	1452269	Ruminococcus sp. XPD3002	Ruminococcus sp. XPD3002	s__Ruminococcus flavefaciens_H	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_H	source_genomes/GCF_900119535.1_IMG-taxon_2606217757_annotated_assembly.fa	
245324.0	0.0322153254366	1235794	GCF_000403355.2	GCF_000403355.2_Ente_caec_B7_V1.fa	GCF_000403355.2	exact_accession	RS_GCF_000403355.2	bac120	GCA_000403355.2	1235794	671266	Adlercreutzia caecimuris	Adlercreutzia caecimuris B7	s__Adlercreutzia caecimuris	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia caecimuris	source_genomes/GCF_000403355.2_Ente_caec_B7_V1.fa	
460611.0	20.0	1280699	GCF_000424405.1	GCF_000424405.1_ASM42440v1.fa	GCF_000424405.1	exact_accession	RS_GCF_000424405.1	bac120	GCA_000424405.1	1280699	831	Butyrivibrio fibrisolvens	Butyrivibrio fibrisolvens WTE3004	s__Butyrivibrio fibrisolvens_C	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio fibrisolvens_C	source_genomes/GCF_000424405.1_ASM42440v1.fa	
539647.0	1.0	1598	GCF_002253685.1	GCF_002253685.1_ASM225368v1.fa	GCF_002253685.1	exact_accession	RS_GCF_002253685.1	bac120	GCA_002253685.1	1598	1598	Limosilactobacillus reuteri	Limosilactobacillus reuteri	s__Limosilactobacillus reuteri_K	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_K	source_genomes/GCF_002253685.1_ASM225368v1.fa	
304047.0	47.0	817	GCF_001682215.1	GCF_001682215.1_ASM168221v1.fa	GCF_001682215.1	exact_accession	RS_GCF_001682215.1	bac120	GCA_001682215.1	817	817	Bacteroides fragilis	Bacteroides fragilis	s__Bacteroides fragilis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	source_genomes/GCF_001682215.1_ASM168221v1.fa	
4449518.0	70.0	679935	GCF_000265365.1	GCF_000265365.1_ASM26536v1.fa	GCF_000265365.1	exact_accession	RS_GCF_000265365.1	bac120	GCA_000265365.1	679935	214856	Alistipes finegoldii	Alistipes finegoldii DSM 17242	s__Alistipes finegoldii	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	source_genomes/GCF_000265365.1_ASM26536v1.fa	
denovo193.0	1.0	742725	GCF_000231275.1	GCF_000231275.1_Alis_indi_YIT_V1.fa	GCF_000231275.1	exact_accession	RS_GCF_000231275.1	bac120	GCA_000231275.1	742725	626932	Alistipes indistinctus	Alistipes indistinctus YIT 12060	s__Alistipes_A indistinctus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus	source_genomes/GCF_000231275.1_Alis_indi_YIT_V1.fa	
228730.0	0.140145552468	837	GCF_002754035.1	GCF_002754035.1_ASM275403v1.fa	GCF_002754035.1	exact_accession	RS_GCF_002754035.1	bac120	GCA_002754035.1	837	837	Porphyromonas gingivalis	Porphyromonas gingivalis	s__Porphyromonas gingivalis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	source_genomes/GCF_002754035.1_ASM275403v1.fa	
228730.1	12.8598544475	1403336	GCF_001274615.1	GCF_001274615.1_ASM127461v1.fa	GCF_001274615.1	exact_accession	RS_GCF_001274615.1	bac120	GCA_001274615.1	1403336	837	Porphyromonas gingivalis	Porphyromonas gingivalis AJW4	s__Porphyromonas gingivalis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	source_genomes/GCF_001274615.1_ASM127461v1.fa	
276236.0	1.0	1050201	GCF_000384195.1	GCF_000384195.1_ASM38419v1.fa	GCF_000384195.1	exact_accession	RS_GCF_000384195.1	bac120	GCA_000384195.1	1050201	174709	Allobaculum stercoricanis	Allobaculum stercoricanis DSM 13633	s__Allobaculum stercoricanis	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum stercoricanis	source_genomes/GCF_000384195.1_ASM38419v1.fa	
260679.0	1.0	411460	GCF_000153925.1	GCF_000153925.1_ASM15392v1.fa	GCF_000153925.1	exact_accession	RS_GCF_000153925.1	bac120	GCA_000153925.1	411460	33039	[Ruminococcus] torques	[Ruminococcus] torques ATCC 27756	s__Mediterraneibacter torques	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques	source_genomes/GCF_000153925.1_ASM15392v1.fa	
denovo12370.0	5.0	28131	GCF_001548195.1	GCF_001548195.1_ASM154819v1.fa	GCF_001548195.1	exact_accession	RS_GCF_001548195.1	bac120	GCA_001548195.1	28131	28131	Prevotella intermedia	Prevotella intermedia	s__Prevotella intermedia	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella intermedia	source_genomes/GCF_001548195.1_ASM154819v1.fa	
276629.0	6.0	837	GCF_000739415.1	GCF_000739415.1_ASM73941v1.fa	GCF_000739415.1	exact_accession	RS_GCF_000739415.1	bac120	GCA_000739415.1	837	837	Porphyromonas gingivalis	Porphyromonas gingivalis	s__Porphyromonas gingivalis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	source_genomes/GCF_000739415.1_ASM73941v1.fa	
denovo9737.0	1.0	1855397	GCF_900107785.1	GCF_900107785.1_IMG-taxon_2654588140_annotated_assembly.fa	900107785.1	unique_assembly_core	GB_GCA_900107785.1	bac120	GCA_900107785.1	1855397	1855397	Porphyromonadaceae bacterium KH3R12	Porphyromonadaceae bacterium KH3R12	s__Proteiniphilum saccharofermentans	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Proteiniphilum;s__Proteiniphilum saccharofermentans	source_genomes/GCF_900107785.1_IMG-taxon_2654588140_annotated_assembly.fa	
999986.0	0.539235795761	28131	GCF_001594285.1	GCF_001594285.1_ASM159428v1.fa	GCF_001594285.1	exact_accession	RS_GCF_001594285.1	bac120	GCA_001594285.1	28131	28131	Prevotella intermedia	Prevotella intermedia	s__Prevotella intermedia	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella intermedia	source_genomes/GCF_001594285.1_ASM159428v1.fa	
4480176.0	16.0	1200751	GCF_900100595.1	GCF_900100595.1_IMG-taxon_2593339217_annotated_assembly.fa	900100595.1	unique_assembly_core	GB_GCA_900100595.1	bac120	GCA_900100595.1	1200751	1200751	Ruminococcaceae bacterium P7	Ruminococcaceae bacterium P7	s__Ruminococcoides sp900100595	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp900100595	source_genomes/GCF_900100595.1_IMG-taxon_2593339217_annotated_assembly.fa	
827592.1	2.6178352798	1121335	GCF_000331995.1	GCF_000331995.1_ASM33199v1.fa	GCF_000331995.1	exact_accession	RS_GCF_000331995.1	bac120	GCA_000331995.1	1121335	1510	Thermoclostridium stercorarium	Thermoclostridium stercorarium subsp. stercorarium DSM 8532	s__Thermoclostridium stercorarium	d__Bacteria;p__Bacillota;c__Clostridia;o__DSM-8532;f__DSM-8532;g__Thermoclostridium;s__Thermoclostridium stercorarium	source_genomes/GCF_000331995.1_ASM33199v1.fa	
288521.0	2.0	1599	GCF_002751085.1	GCF_002751085.1_ASM275108v1.fa	GCF_002751085.1	exact_accession	RS_GCF_002751085.1	bac120	GCA_002751085.1	1599	1599	Latilactobacillus sakei	Latilactobacillus sakei	s__Latilactobacillus sakei	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Latilactobacillus;s__Latilactobacillus sakei	source_genomes/GCF_002751085.1_ASM275108v1.fa	
1111580.0	3.0	474960	GCF_900110045.1	GCF_900110045.1_IMG-taxon_2667527384_annotated_assembly.fa	GCF_900110045.1	exact_accession	RS_GCF_900110045.1	bac120	GCA_900110045.1	474960	474960	Hydrogenoanaerobacterium saccharovorans	Hydrogenoanaerobacterium saccharovorans	s__Hydrogenoanaerobacterium saccharovorans	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium;s__Hydrogenoanaerobacterium saccharovorans	source_genomes/GCF_900110045.1_IMG-taxon_2667527384_annotated_assembly.fa	
1995182.0	1.0	1579	GCF_000934625.1	GCF_000934625.1_ASM93462v1.fa	GCF_000934625.1	exact_accession	RS_GCF_000934625.1	bac120	GCA_000934625.1	1579	1579	Lactobacillus acidophilus	Lactobacillus acidophilus	s__Lactobacillus acidophilus	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus	source_genomes/GCF_000934625.1_ASM93462v1.fa	
