genome_id	abundance	source_taxid	source_accession	source_basename	source_lookup_key	mapping_method	metadata_accession	metadata_domain	metadata_genbank_accession	ncbi_taxid_metadata	ncbi_species_taxid_metadata	ncbi_species_metadata	ncbi_organism_name_metadata	gtdb_species	gtdb_taxonomy	tar_path	local_path
637934.0	3.0	1424294	GCF_001750685.1	GCF_001750685.1_ASM175068v1.fa	GCF_001750685.1	exact_accession	RS_GCF_001750685.1	bac120	GCA_001750685.1	1424294	1424294	Geosporobacter ferrireducens	Geosporobacter ferrireducens	s__Geosporobacter ferrireducens	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Thermotaleaceae;g__Geosporobacter;s__Geosporobacter ferrireducens	source_genomes/GCF_001750685.1_ASM175068v1.fa	
denovo4635.0	1.0	1624	GCF_002079435.1	GCF_002079435.1_ASM207943v1.fa	GCF_002079435.1	exact_accession	RS_GCF_002079435.1	bac120	GCA_002079435.1	1624	1624	Ligilactobacillus salivarius	Ligilactobacillus salivarius	s__Ligilactobacillus salivarius	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius	source_genomes/GCF_002079435.1_ASM207943v1.fa	
166911.0	2.0	1604	GCF_000191545.1	GCF_000191545.1_ASM19154v1.fa	GCF_000191545.1	exact_accession	RS_GCF_000191545.1	bac120	GCA_000191545.1	1604	1604	Lactobacillus amylovorus	Lactobacillus amylovorus	s__Lactobacillus amylovorus	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus	source_genomes/GCF_000191545.1_ASM19154v1.fa	
348376.0	0.92339440037	742765	GCF_000225745.1	GCF_000225745.1_Dorea_form_4_6_53AFAA_V1.fa	000225745.1	unique_assembly_core	GB_GCA_000225745.1	bac120	GCA_000225745.1	742765	39486	Dorea formicigenerans	Dorea formicigenerans 4_6_53AFAA	s__Dorea formicigenerans	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	source_genomes/GCF_000225745.1_Dorea_form_4_6_53AFAA_V1.fa	
405780.0	1.0	663278	GCF_000178115.2	GCF_000178115.2_ASM17811v2.fa	GCF_000178115.2	exact_accession	RS_GCF_000178115.2	bac120	GCA_000178115.2	663278	253239	Ethanoligenens harbinense	Ethanoligenens harbinense YUAN-3	s__Ethanoligenens harbinense	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ethanoligenentaceae;g__Ethanoligenens;s__Ethanoligenens harbinense	source_genomes/GCF_000178115.2_ASM17811v2.fa	
4372003.0	16.0	1078087	GCF_000969845.1	GCF_000969845.1_Para_sp_HGS0025_V1.fa	GCF_000969845.1	exact_accession	RS_GCF_000969845.1	bac120	GCA_000969845.1	1078087	1078087	Parabacteroides sp. HGS0025	Parabacteroides sp. HGS0025	s__Parabacteroides gordonii	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides gordonii	source_genomes/GCF_000969845.1_Para_sp_HGS0025_V1.fa	
196664.0	1.78430148786	469589	GCF_000162175.1	GCF_000162175.1_ASM16217v1.fa	000162175.1	unique_assembly_core	GB_GCA_000162175.1	bac120	GCA_000162175.1	469589	469589	Bacteroides sp. 2_1_33B	Bacteroides sp. 2_1_33B	s__Parabacteroides distasonis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	source_genomes/GCF_000162175.1_ASM16217v1.fa	
175712.0	1.0	837	GCF_002204455.1	GCF_002204455.1_ASM220445v1.fa	GCF_002204455.1	exact_accession	RS_GCF_002204455.1	bac120	GCA_002204455.1	837	837	Porphyromonas gingivalis	Porphyromonas gingivalis	s__Porphyromonas gingivalis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	source_genomes/GCF_002204455.1_ASM220445v1.fa	
181961.0	37.0	1122930	GCF_900176335.1	GCF_900176335.1_IMG-taxon_2588254267_annotated_assembly.fa	GCF_900176335.1	exact_accession	RS_GCF_900176335.1	bac120	GCA_900176335.1	1122930	100176	Papillibacter cinnamivorans	Papillibacter cinnamivorans DSM 12816	s__Papillibacter cinnamivorans	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Papillibacter;s__Papillibacter cinnamivorans	source_genomes/GCF_900176335.1_IMG-taxon_2588254267_annotated_assembly.fa	
denovo944.1	2.01650298181	1280705	GCF_000424605.1	GCF_000424605.1_ASM42460v1.fa	GCF_000424605.1	exact_accession	RS_GCF_000424605.1	bac120	GCA_000424605.1	1280705	305719	Segatella baroniae	Segatella baroniae C21a	s__Prevotella bryantii	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bryantii	source_genomes/GCF_000424605.1_ASM42460v1.fa	
denovo944.0	3.98349701819	1520830	GCF_900119285.1	GCF_900119285.1_IMG-taxon_2593339271_annotated_assembly.fa	900119285.1	unique_assembly_core	GB_GCA_900119285.1	bac120	GCA_900119285.1	1520830	1520830	Prevotellaceae bacterium HUN156	Prevotellaceae bacterium HUN156	s__Prevotella sp900119285	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900119285	source_genomes/GCF_900119285.1_IMG-taxon_2593339271_annotated_assembly.fa	
denovo7784.1	1.05206058002	1725361	GCF_001073445.1	GCF_001073445.1_ASM107344v1.fa	GCF_001073445.1	exact_accession	RS_GCF_001073445.1	bac120	GCA_001073445.1	1725361	1725361	Granulicatella sp. 572.rep1_STHE	Granulicatella sp. 572.rep1_STHE	s__Granulicatella adiacens	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Granulicatella;s__Granulicatella adiacens	source_genomes/GCF_001073445.1_ASM107344v1.fa	
193418.0	4.00060916317	1120953	GCF_000429145.1	GCF_000429145.1_ASM42914v1.fa	GCF_000429145.1	exact_accession	RS_GCF_000429145.1	bac120	GCA_000429145.1	1120953	226010	Aestuariibacter salexigens	Aestuariibacter salexigens DSM 15300	s__Aestuariibacter salexigens	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Aestuariibacter;s__Aestuariibacter salexigens	source_genomes/GCF_000429145.1_ASM42914v1.fa	
193418.1	5.99939083683	634436	GCF_900129565.1	GCF_900129565.1_IMG-taxon_2675903007_annotated_assembly.fa	GCF_900129565.1	exact_accession	RS_GCF_900129565.1	bac120	GCA_900129565.1	634436	634436	Marisediminitalea aggregata	Marisediminitalea aggregata	s__Alteromonas aggregata	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas aggregata	source_genomes/GCF_900129565.1_IMG-taxon_2675903007_annotated_assembly.fa	
4354103.0	16.0	89059	GCF_001436945.1	GCF_001436945.1_ASM143694v1.fa	GCF_001436945.1	exact_accession	RS_GCF_001436945.1	bac120	GCA_001436945.1	89059	89059	Ligilactobacillus acidipiscis	Ligilactobacillus acidipiscis	s__Ligilactobacillus acidipiscis	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus acidipiscis	source_genomes/GCF_001436945.1_ASM143694v1.fa	
4444771.1	2.05081945018	1211844	GCF_000455285.1	GCF_000455285.1_Sm_AP9.fa	GCF_000455285.1	exact_accession	RS_GCF_000455285.1	bac120	GCA_000455285.1	1211844	1470350	Candidatus Stoquefichus massiliensis	Candidatus Stoquefichus massiliensis AP9	s__Stoquefichus massiliensis	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Stoquefichus;s__Stoquefichus massiliensis	source_genomes/GCF_000455285.1_Sm_AP9.fa	
270030.0	5.0	1265	GCF_900119535.1	GCF_900119535.1_IMG-taxon_2606217757_annotated_assembly.fa	GCF_900119535.1	exact_accession	RS_GCF_900119535.1	bac120	GCA_900119535.1	1452269	1452269	Ruminococcus sp. XPD3002	Ruminococcus sp. XPD3002	s__Ruminococcus flavefaciens_H	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_H	source_genomes/GCF_900119535.1_IMG-taxon_2606217757_annotated_assembly.fa	
245324.0	0.0483229881549	1235794	GCF_000403355.2	GCF_000403355.2_Ente_caec_B7_V1.fa	GCF_000403355.2	exact_accession	RS_GCF_000403355.2	bac120	GCA_000403355.2	1235794	671266	Adlercreutzia caecimuris	Adlercreutzia caecimuris B7	s__Adlercreutzia caecimuris	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia caecimuris	source_genomes/GCF_000403355.2_Ente_caec_B7_V1.fa	
460611.0	13.0	1280699	GCF_000424405.1	GCF_000424405.1_ASM42440v1.fa	GCF_000424405.1	exact_accession	RS_GCF_000424405.1	bac120	GCA_000424405.1	1280699	831	Butyrivibrio fibrisolvens	Butyrivibrio fibrisolvens WTE3004	s__Butyrivibrio fibrisolvens_C	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio fibrisolvens_C	source_genomes/GCF_000424405.1_ASM42440v1.fa	
denovo3222.0	1.0	1423721	GCF_001436185.1	GCF_001436185.1_ASM143618v1.fa	GCF_001436185.1	exact_accession	RS_GCF_001436185.1	bac120	GCA_001436185.1	1423721	1603	Amylolactobacillus amylophilus	Amylolactobacillus amylophilus DSM 20533 = JCM 1125	s__Amylolactobacillus amylophilus	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Amylolactobacillus;s__Amylolactobacillus amylophilus	source_genomes/GCF_001436185.1_ASM143618v1.fa	
539647.0	2.0	1598	GCF_002253685.1	GCF_002253685.1_ASM225368v1.fa	GCF_002253685.1	exact_accession	RS_GCF_002253685.1	bac120	GCA_002253685.1	1598	1598	Limosilactobacillus reuteri	Limosilactobacillus reuteri	s__Limosilactobacillus reuteri_K	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_K	source_genomes/GCF_002253685.1_ASM225368v1.fa	
304047.0	42.0	817	GCF_001682215.1	GCF_001682215.1_ASM168221v1.fa	GCF_001682215.1	exact_accession	RS_GCF_001682215.1	bac120	GCA_001682215.1	817	817	Bacteroides fragilis	Bacteroides fragilis	s__Bacteroides fragilis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	source_genomes/GCF_001682215.1_ASM168221v1.fa	
4449518.0	44.0	679935	GCF_000265365.1	GCF_000265365.1_ASM26536v1.fa	GCF_000265365.1	exact_accession	RS_GCF_000265365.1	bac120	GCA_000265365.1	679935	214856	Alistipes finegoldii	Alistipes finegoldii DSM 17242	s__Alistipes finegoldii	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	source_genomes/GCF_000265365.1_ASM26536v1.fa	
228730.0	0.183267260919	837	GCF_002754035.1	GCF_002754035.1_ASM275403v1.fa	GCF_002754035.1	exact_accession	RS_GCF_002754035.1	bac120	GCA_002754035.1	837	837	Porphyromonas gingivalis	Porphyromonas gingivalis	s__Porphyromonas gingivalis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	source_genomes/GCF_002754035.1_ASM275403v1.fa	
228730.1	16.8167327391	1403336	GCF_001274615.1	GCF_001274615.1_ASM127461v1.fa	GCF_001274615.1	exact_accession	RS_GCF_001274615.1	bac120	GCA_001274615.1	1403336	837	Porphyromonas gingivalis	Porphyromonas gingivalis AJW4	s__Porphyromonas gingivalis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	source_genomes/GCF_001274615.1_ASM127461v1.fa	
269058.0	1.0	47715	GCF_001831275.1	GCF_001831275.1_ASM183127v1.fa	GCF_001831275.1	exact_accession	RS_GCF_001831275.1	bac120	GCA_001831275.1	47715	47715	Lacticaseibacillus rhamnosus	Lacticaseibacillus rhamnosus	s__Lacticaseibacillus rhamnosus	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus rhamnosus	source_genomes/GCF_001831275.1_ASM183127v1.fa	
denovo8701.0	1.0	1122931	GCF_000428565.1	GCF_000428565.1_ASM42856v1.fa	GCF_000428565.1	exact_accession	RS_GCF_000428565.1	bac120	GCA_000428565.1	1203610	574930	Parabacteroides gordonii	Parabacteroides gordonii MS-1 = DSM 23371	s__Parabacteroides gordonii	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides gordonii	source_genomes/GCF_000428565.1_ASM42856v1.fa	
denovo12370.0	7.0	28131	GCF_001548195.1	GCF_001548195.1_ASM154819v1.fa	GCF_001548195.1	exact_accession	RS_GCF_001548195.1	bac120	GCA_001548195.1	28131	28131	Prevotella intermedia	Prevotella intermedia	s__Prevotella intermedia	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella intermedia	source_genomes/GCF_001548195.1_ASM154819v1.fa	
276629.0	1.0	837	GCF_000739415.1	GCF_000739415.1_ASM73941v1.fa	GCF_000739415.1	exact_accession	RS_GCF_000739415.1	bac120	GCA_000739415.1	837	837	Porphyromonas gingivalis	Porphyromonas gingivalis	s__Porphyromonas gingivalis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	source_genomes/GCF_000739415.1_ASM73941v1.fa	
258485.0	0.768874217243	837	GCF_002753955.1	GCF_002753955.1_ASM275395v1.fa	GCF_002753955.1	exact_accession	RS_GCF_002753955.1	bac120	GCA_002753955.1	837	837	Porphyromonas gingivalis	Porphyromonas gingivalis	s__Porphyromonas gingivalis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	source_genomes/GCF_002753955.1_ASM275395v1.fa	
258485.1	0.231125782757	837	GCF_900157345.1	GCF_900157345.1_AFR-5B1.fa	GCF_900157345.1	exact_accession	RS_GCF_900157345.1	bac120	GCA_900157345.1	837	837	Porphyromonas gingivalis	Porphyromonas gingivalis	s__Porphyromonas gingivalis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	source_genomes/GCF_900157345.1_AFR-5B1.fa	
328617.0	1.0	1321819	GCF_000466505.1	GCF_000466505.1_ASM46650v1.fa	GCF_000466505.1	exact_accession	RS_GCF_000466505.1	bac120	GCA_000466505.1	1321819	310300	Bacteroides pyogenes	Bacteroides pyogenes F0041	s__Bacteroides pyogenes_A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides pyogenes_A	source_genomes/GCF_000466505.1_ASM46650v1.fa	
4480176.0	7.0	1200751	GCF_900100595.1	GCF_900100595.1_IMG-taxon_2593339217_annotated_assembly.fa	900100595.1	unique_assembly_core	GB_GCA_900100595.1	bac120	GCA_900100595.1	1200751	1200751	Ruminococcaceae bacterium P7	Ruminococcaceae bacterium P7	s__Ruminococcoides sp900100595	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp900100595	source_genomes/GCF_900100595.1_IMG-taxon_2593339217_annotated_assembly.fa	
827592.1	0.475970050873	1121335	GCF_000331995.1	GCF_000331995.1_ASM33199v1.fa	GCF_000331995.1	exact_accession	RS_GCF_000331995.1	bac120	GCA_000331995.1	1121335	1510	Thermoclostridium stercorarium	Thermoclostridium stercorarium subsp. stercorarium DSM 8532	s__Thermoclostridium stercorarium	d__Bacteria;p__Bacillota;c__Clostridia;o__DSM-8532;f__DSM-8532;g__Thermoclostridium;s__Thermoclostridium stercorarium	source_genomes/GCF_000331995.1_ASM33199v1.fa	
288521.0	1.0	1599	GCF_002751085.1	GCF_002751085.1_ASM275108v1.fa	GCF_002751085.1	exact_accession	RS_GCF_002751085.1	bac120	GCA_002751085.1	1599	1599	Latilactobacillus sakei	Latilactobacillus sakei	s__Latilactobacillus sakei	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Latilactobacillus;s__Latilactobacillus sakei	source_genomes/GCF_002751085.1_ASM275108v1.fa	
1111580.0	1.0	474960	GCF_900110045.1	GCF_900110045.1_IMG-taxon_2667527384_annotated_assembly.fa	GCF_900110045.1	exact_accession	RS_GCF_900110045.1	bac120	GCA_900110045.1	474960	474960	Hydrogenoanaerobacterium saccharovorans	Hydrogenoanaerobacterium saccharovorans	s__Hydrogenoanaerobacterium saccharovorans	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium;s__Hydrogenoanaerobacterium saccharovorans	source_genomes/GCF_900110045.1_IMG-taxon_2667527384_annotated_assembly.fa	
1995182.0	1.0	1579	GCF_000934625.1	GCF_000934625.1_ASM93462v1.fa	GCF_000934625.1	exact_accession	RS_GCF_000934625.1	bac120	GCA_000934625.1	1579	1579	Lactobacillus acidophilus	Lactobacillus acidophilus	s__Lactobacillus acidophilus	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus	source_genomes/GCF_000934625.1_ASM93462v1.fa	
