sample	ncbi_species_taxid	truth_name	abundance_pct_all	transfer_method	gtdb_species	taxid_gtdb_species_count	binomial_gtdb_species_count
1	1217908	Octadecabacter antarcticus	0.013	unique_taxid	s__Octadecabacter antarcticus	1	1
1	1219	Prochlorococcus marinus	0.2593	ambiguous_taxid		55	0
1	1229	Nitrosococcus oceani	0.5316	unique_taxid	s__Nitrosococcus oceani	1	1
1	1229909	Candidatus Nitrosopumilus sediminis	0.1686	unique_taxid	s__Nitrosopumilus sediminis	1	0
1	1238	Piscirickettsia salmonis	0.2075	unique_gtdb_binomial	s__Piscirickettsia salmonis	2	1
1	1248727	endosymbiont of unidentified scaly snail isolate Monju	0.0389	unique_taxid	s__MONJU sp000801295	1	0
1	1263979	Candidatus Endolissoclinum faulkneri	0.5927	ambiguous_taxid		2	0
1	1270	Micrococcus luteus	0.013	unique_gtdb_binomial	s__Micrococcus luteus	5	1
1	1284658	Planktomarina temperata	0.0133	unique_taxid	s__Planktomarina temperata	1	1
1	1288970	Magnetospira sp. QH-2	0.1355	unique_taxid	s__Magnetospira sp000968135	1	0
1	1292	Staphylococcus warneri	0.8168	unique_gtdb_binomial	s__Staphylococcus warneri	4	1
1	1295392	Photobacterium gaetbulicola	0.0259	unique_taxid	s__Photobacterium gaetbulicola	1	1
1	1298608	Psychrobacter sp. JCM 18900	0.4797	unique_taxid	s__Psychrobacter sp000586415	1	0
1	1306787	Alcanivorax pacificus	0.013	unique_taxid	s__Isoalcanivorax pacificus	1	0
1	1307761	Salinispira pacifica	0.1426	unique_taxid	s__Salinispira pacifica	1	1
1	1307763	Kiritimatiella glycovorans	0.0389	unique_taxid	s__Kiritimatiella glycovorans	1	1
1	1311	Streptococcus agalactiae	0.0389	unique_gtdb_binomial	s__Streptococcus agalactiae	3	1
1	1329899	Cycloclasticus zancles	0.2593	unique_taxid	s__Cycloclasticus pugetii	1	0
1	133539	Nitrosococcus halophilus	2.1912	unique_taxid	s__Nitrosococcus halophilus	1	1
1	1335746	Spiribacter salinus	0.9724	unique_taxid	s__Spiribacter salinus	1	1
1	1335757	Spiribacter curvatus	2.3857	unique_taxid	s__Spiribacter curvatus	1	1
1	1336794	Formosa sp. Hel1_33_131	0.0009	ambiguous_taxid		2	0
1	1336795	Formosa sp. Hel3_A1_48	0.0092	ambiguous_taxid		2	0
1	1336802	Nonlabens sp. Hel1_33_55	0.013	unique_taxid	s__Nonlabens sp900101765	1	0
1	1346	Streptococcus iniae	0.0778	unique_taxid	s__Streptococcus iniae	1	1
1	1348114	Pseudoalteromonas sp. OCN003	0.0259	unique_taxid	s__Pseudoalteromonas piratica	1	0
1	13773	Pyrobaculum aerophilum	0.0259	unique_taxid	s__Pyrobaculum aerophilum	1	1
1	1380358	Halomonas sp. 23_GOM-1509m	0.0379	unique_taxid	s__Vreelandella titanicae	1	0
1	1384459	Methyloceanibacter caenitepidi	0.1297	unique_taxid	s__Methyloceanibacter caenitepidi	1	1
1	138563	Helicobacter cetorum	0.0389	unique_gtdb_binomial	s__Helicobacter cetorum	6	1
1	1397108	Celeribacter marinus	0.0259	unique_gtdb_binomial	s__Celeribacter marinus	2	1
1	1408	Bacillus pumilus	0.0908	unique_gtdb_binomial	s__Bacillus pumilus	10	1
1	1420916	Marinobacter similis	0.0389	unique_taxid	s__Marinobacter similis	1	1
1	1427356	Hyphomicrobium nitrativorans	0.2723	unique_taxid	s__Hyphomicrobium_C nitrativorans	1	0
1	1427364	Candidatus Thioglobus singularis	0.0259	ambiguous_taxid		3	0
1	1434100	Methanosarcina sp. MTP4	0.013	unique_taxid	s__MTP4 sp000970045	1	0
1	1434102	Methanosarcina sp. WH1	0.0259	unique_taxid	s__Methanosarcina sp000969965	1	0
1	1462	Geobacillus kaustophilus	0.0259	ambiguous_taxid		2	0
1	146919	Salinibacter ruber	0.013	unique_taxid	s__Salinibacter ruber	1	1
1	1476	Sporosarcina psychrophila	0.0259	unique_gtdb_binomial	s__Sporosarcina psychrophila	2	1
1	1480675	Halolamina sediminis	0.013	unique_taxid	s__Halolamina sediminis	1	1
1	1491	Clostridium botulinum	0.0778	ambiguous_taxid		13	0
1	149715	Marinitoga piezophila	0.0389	unique_taxid	s__Marinitoga piezophila	1	1
1	1501268	Prochlorococcus sp. MIT 0604	0.0519	unique_taxid	s__Prochlorococcus_A sp000757845	1	0
1	1501269	Prochlorococcus sp. MIT 0801	0.013	unique_taxid	s__Prochlorococcus_B sp000757865	1	0
1	1510	[Clostridium] stercorarium	0.013	unique_taxid	s__Thermoclostridium stercorarium	1	0
1	1515	Ruminiclostridium thermocellum	0.013	unique_taxid	s__Hungateiclostridium thermocellum	1	0
1	1526571	Lacimicrobium alkaliphilum	0.0519	unique_gtdb_binomial	s__Lacimicrobium alkaliphilum	2	1
1	154	Spirochaeta thermophila	0.1037	ambiguous_taxid		2	0
1	1541959	Candidatus Izimaplasma sp. HR1	0.2464	unique_taxid	s__Xianfuyuplasma sp000755705	1	0
1	1543721	Sedimenticola thiotaurini	0.0389	unique_gtdb_binomial	s__Sedimenticola thiotaurini	3	1
1	1547445	Francisella sp. FSC1006	0.0648	unmapped		0	0
1	1548547	Woeseia oceani	0.1426	unique_taxid	s__Woeseia oceani	1	1
1	1555194	Formosa haliotis	0.0259	unique_taxid	s__Formosa haliotis	1	1
1	155863	Methanothermococcus okinawensis	0.0259	ambiguous_taxid		6	0
1	1564114	Rhodococcus sp. B7740	0.0648	unique_taxid	s__Rhodococcoides sp000954115	1	0
1	1580092	Candidatus Nitrosopumilus adriaticus	0.0519	unique_taxid	s__Nitrosopumilus adriaticus	1	0
1	160232	Nanoarchaeum equitans	0.0908	unique_taxid	s__Nanoarchaeum equitans	1	1
1	160233	Ignicoccus hospitalis	0.0259	unique_taxid	s__Ignicoccus hospitalis	1	1
1	1612552	Actinoalloteichus sp. ADI127-7	0.013	unique_taxid	s__Actinoalloteichus_A fjordicus	1	0
1	161360	Planococcus antarcticus	0.0389	unique_taxid	s__Planococcus antarcticus	1	1
1	161895	Corynebacterium phocae	0.2075	unique_taxid	s__Corynebacterium phocae	1	1
1	1620392	Spongiibacter sp. IMCC21906	0.0648	unique_taxid	s__Spongiibacter sp001010805	1	0
1	1620421	Hoeflea sp. IMCC20628	0.0259	unique_taxid	s__Hoeflea sp001011155	1	0
1	1634516	Citromicrobium sp. JL477	0.013	unique_taxid	s__Alteriqipengyuania bathyomarina	1	0
1	1648404	Erythrobacter atlanticus	0.013	unique_taxid	s__Alteraurantiacibacter atlanticus	1	0
1	166314	Synechococcus sp. WH 8109	0.0389	unique_taxid	s__Parasynechococcus sp000161795	1	0
1	167642	Ilyobacter polytropus	0.0389	unique_gtdb_binomial	s__Ilyobacter polytropus	2	1
1	168695	Salinispora tropica	0.0557	unique_taxid	s__Micromonospora tropica	1	0
1	1699311	Pseudomonas sp. P1.31	0.013	unique_taxid	s__Aquipseudomonas rustica	1	0
1	1705394	Candidatus Thioglobus autotrophicus	0.0259	ambiguous_taxid		3	0
1	171437	Tistrella mobilis	0.0556	unique_gtdb_binomial	s__Tistrella mobilis	2	1
1	1736674	Algibacter alginolytica	0.0519	unique_taxid	s__Pseudalgibacter alginicilyticus	1	0
1	1737403	Nanohaloarchaea archaeon SG9	0.0778	unique_taxid	s__JBDGSM01 sp001761425	1	0
1	1758689	Serinicoccus sp. JLT9	0.013	unique_taxid	s__Ornithinicoccus hydrothermalis	1	0
1	1763535	Hydrogenophaga sp. LPB0072	0.013	unique_taxid	s__Hydrogenophaga crassostreae	1	0
1	1763536	Thalassotalea sp. LPB0090	0.0259	unique_taxid	s__Thalassotalea_A crassostreae	1	0
1	1763538	Paenibacillus sp. LPB0068	0.013	unique_taxid	s__Paenibacillus_AQ crassostreae	1	0
1	1774	Mycobacterium chelonae	0.0389	unique_gtdb_binomial	s__Mycobacterium chelonae	4	1
1	1774273	Polaribacter vadi	0.0389	unique_gtdb_binomial	s__Polaribacter vadi	2	1
1	1790137	Wenyingzhuangia fucanilytica	0.0677	unique_taxid	s__Wenyingzhuangia fucanilytica	1	1
1	1792508	Yangia sp. CCB-MM3	0.0519	unique_taxid	s__Salipiger sp001687105	1	0
1	1821621	Marinobacterium sp. ST58-10	0.0236	unique_taxid	s__Marinobacterium_A aestuarii	1	0
1	1821960	Edwardsiella anguillarum	0.0259	unique_taxid	s__Edwardsiella anguillarum	1	1
1	1833	Rhodococcus erythropolis	0.013	ambiguous_taxid		5	0
1	1850250	Rhodobacter sp. LPB0142	0.0036	unique_taxid	s__Rhodobacter xanthinilyticus	1	0
1	1850252	Tenacibaculum sp. LPB0136	0.0778	unique_taxid	s__Polaribacter todarodis	1	0
1	1855377	Candidatus Aquiluna sp. UB-MaderosW2red	0.013	unique_taxid	s__Aquiluna sp900100865	1	0
1	186192	Marinithermus hydrothermalis	0.0519	unique_taxid	s__Marinithermus hydrothermalis	1	1
1	187145	Caldithrix abyssi	0.0519	unique_gtdb_binomial	s__Caldithrix abyssi	4	1
1	1873524	haloarchaeon HSR6	0.013	unique_taxid	s__Halodesulfurarchaeum formicicum	1	0
1	187493	Thalassolituus oleivorans	0.3524	unique_gtdb_binomial	s__Thalassolituus oleivorans	2	1
1	187878	Thermococcus gammatolerans	0.013	unique_taxid	s__Thermococcus gammatolerans	1	1
1	1881061	Stappia sp. ES.058	0.0259	unique_taxid	s__Stappia sp900105595	1	0
1	1885919	Brucella sp. 141012304	0.0259	unmapped		0	0
1	1888	Streptomyces albus	0.013	unique_gtdb_binomial	s__Streptomyces albus	8	1
1	188908	Oleispira antarctica	0.013	unique_taxid	s__Oleispira antarctica	1	1
1	1896164	Luteimonas sp. JM171	0.0259	unique_taxid	s__Luteimonas sp001717465	1	0
1	1897729	Halomonas aestuarii	0.0908	unique_taxid	s__Halomonas aestuarii	1	1
1	1898108	bacterium AB1	0.013	unmapped		0	0
1	19	Pelobacter carbinolicus	0.0305	unique_taxid	s__Syntrophotalea carbinolica	1	0
1	190893	Vibrio coralliilyticus	0.4538	unique_gtdb_binomial	s__Vibrio coralliilyticus	2	1
1	191026	Desulfovibrio hydrothermalis	0.3501	unique_taxid	s__Maridesulfovibrio hydrothermalis	1	0
1	191493	Corynebacterium sphenisci	0.013	unique_taxid	s__Corynebacterium sphenisci	1	1
1	192073	Shewanella denitrificans	0.013	unique_taxid	s__Shewanella denitrificans	1	1
1	192421	Planococcus maritimus	0.013	unique_gtdb_binomial	s__Planococcus maritimus	6	1
1	192843	Rhodoferax ferrireducens	0.0519	unique_gtdb_binomial	s__Rhodoferax ferrireducens	5	1
1	198252	Candidatus Pelagibacter ubique	0.0626	ambiguous_taxid		21	0
1	2014	Nocardiopsis dassonvillei	0.013	unique_gtdb_binomial	s__Nocardiopsis dassonvillei	2	1
1	205844	Novosphingobium pentaromativorans	0.0259	unique_gtdb_binomial	s__Novosphingobium pentaromativorans	2	1
1	208216	Parvularcula bermudensis	0.0519	unique_taxid	s__Parvularcula bermudensis	1	1
1	208596	Carnobacterium sp. 17-4	0.0389	unique_taxid	s__Carnobacterium_B sp000195575	1	0
1	212663	Vibrio tasmaniensis	0.0519	unique_gtdb_binomial	s__Vibrio tasmaniensis	4	1
1	215813	Dinoroseobacter shibae	0.013	unique_taxid	s__Dinoroseobacter shibae	1	1
1	2177	Methanohalophilus halophilus	0.1037	unique_taxid	s__Methanohalophilus halophilus	1	1
1	2189	Methanotorris igneus	0.013	unique_taxid	s__Methanotorris igneus	1	1
1	2190	Methanocaldococcus jannaschii	0.0259	unique_taxid	s__Methanocaldococcus jannaschii	1	1
1	2214	Methanosarcina acetivorans	0.0259	unique_taxid	s__Methanosarcina acetivorans	1	1
1	221822	Phaeobacter inhibens	0.013	unique_taxid	s__Phaeobacter inhibens	1	1
1	2226	Methanococcoides methylutens	0.013	unique_gtdb_binomial	s__Methanococcoides methylutens	2	1
1	2234	Archaeoglobus fulgidus	0.1167	unique_taxid	s__Archaeoglobus fulgidus	1	1
1	2252	Haloferax mediterranei	0.0778	unique_taxid	s__Haloferax mediterranei	1	1
1	2261	Pyrococcus furiosus	0.0778	unique_taxid	s__Pyrococcus furiosus	1	1
1	228	Pseudoalteromonas haloplanktis	0.0519	unique_gtdb_binomial	s__Pseudoalteromonas haloplanktis	3	1
1	2280	Staphylothermus marinus	0.0389	unique_taxid	s__Staphylothermus marinus	1	1
1	228745	Thermovibrio ammonificans	0.013	unique_taxid	s__Thermovibrio ammonificans	1	1
1	2296	Desulfobacterium autotrophicum	0.1556	ambiguous_taxid		2	0
1	229980	Aeropyrum camini	0.013	unique_taxid	s__Aeropyrum camini	1	1
1	2320	Methanopyrus kandleri	0.0389	unique_taxid	s__Methanopyrus kandleri	1	1
1	2336	Thermotoga maritima	0.0519	unique_taxid	s__Thermotoga maritima	1	1
1	2352	Flexistipes sinusarabici	0.0648	unique_taxid	s__Flexistipes sinusarabici	1	1
1	244787	Nautilia profundicola	0.013	unique_taxid	s__Nautilia profundicola	1	1
1	246432	Staphylococcus equorum	0.013	unique_gtdb_binomial	s__Staphylococcus equorum	3	1
1	246969	Thermococcus sp. AM4	0.0259	unique_taxid	s__Thermococcus sp000151205	1	0
1	269261	Nitratifractor salsuginis	0.0259	unique_taxid	s__Nitratifractor salsuginis	1	1
1	271098	Shewanella halifaxensis	0.0519	unique_gtdb_binomial	s__Shewanella halifaxensis	2	1
1	2724	Hirschia baltica	0.0064	unique_taxid	s__Hirschia baltica	1	1
1	2746	Halomonas elongata	0.001	unique_gtdb_binomial	s__Halomonas elongata	2	1
1	2748	Carnobacterium divergens	0.0389	unique_gtdb_binomial	s__Carnobacterium divergens	2	1
1	28108	Alteromonas macleodii	0.1447	unique_gtdb_binomial	s__Alteromonas macleodii	13	1
1	28173	Vibrio nigripulchritudo	0.0648	unique_taxid	s__Vibrio nigripulchritudo	1	1
1	28223	Desulfobacula toluolica	0.2852	unique_taxid	s__Desulfobacula toluolica	1	1
1	28229	Colwellia psychrerythraea	0.1037	ambiguous_taxid		4	0
1	28901	Salmonella enterica	0.2982	unique_gtdb_binomial	s__Salmonella enterica	11	1
1	290400	Jannaschia sp. CCS1	0.013	unique_taxid	s__Gymnodinialimonas sp000013565	1	0
1	293091	Haloquadratum walsbyi	0.0648	unique_gtdb_binomial	s__Haloquadratum walsbyi	3	1
1	294	Pseudomonas fluorescens	0.0389	ambiguous_taxid		124	0
1	29486	Yersinia ruckeri	0.0259	unique_taxid	s__Yersinia ruckeri	1	1
1	29494	Vibrio furnissii	0.0519	unique_taxid	s__Vibrio furnissii	1	1
1	29498	Vibrio tubiashii	0.1167	unique_gtdb_binomial	s__Vibrio tubiashii	3	1
1	29542	Pelobacter acetylenicus	0.553	unique_taxid	s__Syntrophotalea acetylenica	1	0
1	300231	Glaciecola nitratireducens	0.0648	unique_taxid	s__Glaciecola nitratireducens	1	1
1	309805	Persephonella marina	0.0259	unique_taxid	s__Persephonella marina	1	1
1	313603	Maribacter sp. HTCC2170	0.0389	unique_taxid	s__Maribacter_A sp000153165	1	0
1	314275	Alteromonas mediterranea	0.8605	unique_taxid	s__Alteromonas mediterranea	1	1
1	316	Pseudomonas stutzeri	0.0778	ambiguous_taxid		51	0
1	316278	Synechococcus sp. RCC307	0.0259	unique_taxid	s__RCC307 sp000063525	1	0
1	316279	Synechococcus sp. CC9902	0.0778	ambiguous_taxid		2	0
1	32049	Synechococcus sp. PCC 7002	0.013	unique_taxid	s__MRBY01 sp001693275	1	0
1	32051	Synechococcus sp. WH 7803	0.0908	unique_taxid	s__Synechococcus_C sp000063505	1	0
1	320787	Cyclobacterium amurskyense	0.0519	unique_taxid	s__Cyclobacterium amurskyense	1	1
1	324767	Bacillus infantis	0.0778	ambiguous_taxid		5	0
1	336261	Thermovirga lienii	0.2464	unique_taxid	s__Thermovirga lienii	1	1
1	33994	Neorickettsia helminthoeca	0.0389	unique_taxid	s__Neorickettsia helminthoeca	1	1
1	342949	Pyrococcus sp. NA2	0.1686	unique_taxid	s__Pyrococcus sp000211475	1	0
1	349106	Psychrobacter sp. PRwf-1	0.013	unmapped		0	0
1	351091	Oscillibacter valericigenes	0.0389	unique_gtdb_binomial	s__Oscillibacter valericigenes	8	1
1	35746	Haloferax gibbonsii	0.013	unique_taxid	s__Haloferax gibbonsii	1	1
1	35806	Rhodovulum sulfidophilum	0.0259	unique_gtdb_binomial	s__Rhodovulum sulfidophilum	3	1
1	361183	Altererythrobacter epoxidivorans	0.013	unique_taxid	s__Erythrobacter epoxidivorans	1	0
1	38027	Methanosarcina siciliae	0.0778	unique_taxid	s__Methanosarcina siciliae	1	1
1	387092	Nitratiruptor sp. SB155-2	0.013	unique_taxid	s__Nitratiruptor sp000010325	1	0
1	387093	Sulfurovum sp. NBC37-1	0.9076	unique_taxid	s__Sulfurovum sp000010345	1	0
1	390884	Echinicola vietnamensis	0.0259	unique_taxid	s__Echinicola vietnamensis	1	1
1	39765	Thiomicrospira crunogena	0.0259	unique_taxid	s__Hydrogenovibrio crunogenus	1	0
1	39766	Sulfurimonas denitrificans	0.0389	unique_taxid	s__Sulfurimonas denitrificans	1	1
1	398743	Zunongwangia profunda	0.013	unique_taxid	s__Zunongwangia profunda	1	1
1	39960	Erythrobacter litoralis	0.5575	unique_gtdb_binomial	s__Erythrobacter litoralis	3	1
1	40269	Aliivibrio salmonicida	0.389	unique_taxid	s__Aliivibrio salmonicida	1	1
1	404011	Shewanella piezotolerans	0.0778	unique_taxid	s__Shewanella piezotolerans	1	1
1	414778	Planococcus donghaensis	0.0389	unique_gtdb_binomial	s__Planococcus donghaensis	3	1
1	421	Methylomonas methanica	0.1297	unique_gtdb_binomial	s__Methylomonas methanica	3	1
1	42879	Methanococcus aeolicus	0.0519	unique_taxid	s__Methanofervidicoccus aeolicus	1	0
1	43657	Pseudoalteromonas luteoviolacea	0.0259	unique_gtdb_binomial	s__Pseudoalteromonas luteoviolacea	12	1
1	43989	Cyanothece sp. ATCC 51142	0.013	unique_taxid	s__Crocosphaera subtropica	1	0
1	44012	Ferrimonas balearica	1.0243	unique_gtdb_binomial	s__Ferrimonas balearica	4	1
1	444103	Streptomyces sp. CNQ-509	0.0389	unique_taxid	s__Streptomyces sp001011035	1	0
1	45658	Vibrio scophthalmi	0.1167	unique_gtdb_binomial	s__Vibrio scophthalmi	2	1
1	46541	Thermosipho melanesiensis	0.013	unique_taxid	s__Thermosipho melanesiensis	1	1
1	467094	Ilumatobacter coccineus	0.3112	ambiguous_taxid		2	0
1	46770	Cenarchaeum symbiosum	0.013	unique_taxid	s__Cenarchaeum symbiosum	1	1
1	476157	Altererythrobacter ishigakiensis	0.013	unique_taxid	s__Erythrobacter ishigakiensis	1	0
1	488546	Campylobacter peloridis	0.0259	unique_taxid	s__Campylobacter_D peloridis	1	0
1	490759	Marinobacter sp. BSs20148	0.0259	unique_taxid	s__Marinobacter psychrophilus	1	0
1	50339	Thermoplasma volcanium	0.0519	unique_taxid	s__Thermoplasma volcanium	1	1
1	51589	Haloarcula hispanica	0.013	unique_taxid	s__Haloarcula hispanica	1	1
1	516051	Muricauda lutaonensis	0.013	unique_taxid	s__Flagellimonas_A lutaonensis	1	0
1	52133	Acinetobacter venetianus	0.0259	unique_taxid	s__Acinetobacter venetianus	1	1
1	531813	Pelagibacterium halotolerans	0.0259	unique_gtdb_binomial	s__Pelagibacterium halotolerans	2	1
1	53953	Pyrococcus horikoshii	0.013	unique_taxid	s__Pyrococcus horikoshii	1	1
1	54248	Hyperthermus butylicus	2.1783	unique_taxid	s__Hyperthermus butylicus	1	1
1	54259	Ignicoccus islandicus	0.0389	unique_taxid	s__Ignicoccus islandicus	1	1
1	545619	Paraoerskovia marina	0.0908	unique_taxid	s__Paraoerskovia marina	1	1
1	55601	Vibrio anguillarum	0.5575	unique_taxid	s__Vibrio anguillarum	1	1
1	565033	Geoglobus acetivorans	0.013	unique_gtdb_binomial	s__Geoglobus acetivorans	2	1
1	56636	Aeropyrum pernix	0.013	unique_taxid	s__Aeropyrum pernix	1	1
1	56812	Shewanella frigidimarina	0.1167	unique_gtdb_binomial	s__Shewanella frigidimarina	2	1
1	573570	Francisella sp. TX077310	0.0259	unique_taxid	s__Francisella uliginis	1	0
1	58049	Colwellia sp. MT41	0.0259	unique_taxid	s__Colwellia marinimaniae	1	0
1	582419	Thermococcus paralvinellae	0.013	ambiguous_taxid		2	0
1	585423	Synechococcus sp. KORDI-49	0.0389	unique_taxid	s__Parasynechococcus sp000737575	1	0
1	585425	Synechococcus sp. KORDI-52	0.013	unique_taxid	s__Parasynechococcus sp000737595	1	0
1	59600	Cellulophaga algicola	0.0037	unique_taxid	s__Cellulophaga algicola	1	1
1	59610	Desulfotomaculum reducens	0.0389	unique_taxid	s__Desulfotomaculum reducens	1	1
1	60478	Shewanella amazonensis	0.013	unique_taxid	s__Shewanella amazonensis	1	1
1	60890	Phaeobacter gallaeciensis	0.0742	unique_gtdb_binomial	s__Phaeobacter gallaeciensis	4	1
1	60961	Shewanella woodyi	0.013	unique_gtdb_binomial	s__Shewanella woodyi	2	1
1	62322	Shewanella baltica	0.2982	unique_taxid	s__Shewanella baltica	1	1
1	644281	Methanocaldococcus sp. FS406-22	0.013	unique_taxid	s__Methanocaldococcus sp000025525	1	0
1	64471	Synechococcus sp. CC9311	0.1556	unique_taxid	s__Synechococcus_C sp000014585	1	0
1	645	Aeromonas salmonicida	0.1167	unique_taxid	s__Aeromonas salmonicida	1	1
1	65555	Desulfocapsa sulfexigens	0.1297	unique_gtdb_binomial	s__Desulfocapsa sulfexigens	4	1
1	657445	Francisella noatunensis	0.0519	unique_taxid	s__Francisella noatunensis	1	1
1	663	Vibrio alginolyticus	0.013	unique_gtdb_binomial	s__Vibrio alginolyticus	7	1
1	666	Vibrio cholerae	0.1297	unique_gtdb_binomial	s__Vibrio cholerae	4	1
1	668	Aliivibrio fischeri	0.0519	unique_gtdb_binomial	s__Aliivibrio fischeri	3	1
1	669	Vibrio harveyi	0.0648	unique_gtdb_binomial	s__Vibrio harveyi	4	1
1	669041	Tenacibaculum dicentrarchi	0.0365	ambiguous_taxid		2	0
1	670	Vibrio parahaemolyticus	0.1167	unique_gtdb_binomial	s__Vibrio parahaemolyticus	7	1
1	672	Vibrio vulnificus	0.0519	unique_gtdb_binomial	s__Vibrio vulnificus	3	1
1	673860	Aciduliprofundum sp. MAR08-339	0.0389	unique_taxid	s__Aciduliprofundum sp000327505	1	0
1	702113	Novosphingobium sp. PP1Y	0.0648	unique_taxid	s__Novosphingobium sp000253255	1	0
1	713887	Candidatus Atelocyanobacterium thalassa	0.0389	ambiguous_taxid		3	0
1	73141	Thiocystis violascens	0.1426	ambiguous_taxid		2	0
1	73913	Methanocaldococcus vulcanius	0.0259	unique_taxid	s__Methanocaldococcus vulcanius	1	1
1	73919	Thermaerobacter marianensis	0.013	unique_gtdb_binomial	s__Thermaerobacter marianensis	4	1
1	74109	Photobacterium profundum	0.0259	unique_gtdb_binomial	s__Photobacterium profundum	2	1
1	74318	Maricaulis maris	0.0066	unique_gtdb_binomial	s__Maricaulis maris	4	1
1	754477	Methylophaga frappieri	0.0259	unique_taxid	s__Methylophaga frappieri	1	1
1	759620	Weissella ceti	0.013	unique_gtdb_binomial	s__Weissella ceti	2	1
1	762954	Siansivirga zeaxanthinifaciens	0.0035	unique_taxid	s__Siansivirga zeaxanthinifaciens	1	1
1	76594	Cellulophaga baltica	0.0259	unique_gtdb_binomial	s__Cellulophaga baltica	2	1
1	80679	Thioflavicoccus mobilis	0.2204	unique_taxid	s__Thioflavicoccus mobilis	1	1
1	80816	Haliangium ochraceum	0.3112	unique_gtdb_binomial	s__Haliangium ochraceum	3	1
1	80852	Aliivibrio wodanis	0.5964	unique_taxid	s__Aliivibrio wodanis	1	1
1	80854	Moritella viscosa	0.3455	unique_taxid	s__Moritella viscosa	1	1
1	81032	Hyphomonas neptunium	0.0778	unique_taxid	s__Hyphomonas neptunia	1	0
1	82654	Pseudanabaena sp. PCC 7367	0.0259	unique_taxid	s__Thalassoporum mexicanum	1	0
1	84156	Archaeoglobus profundus	0.0259	unique_taxid	s__Archaeoglobus_B profundus	1	0
1	84599	Staphylothermus hellenicus	0.0259	unique_taxid	s__Staphylothermus hellenicus	1	1
1	84980	Desulfotalea psychrophila	0.2204	unique_taxid	s__Desulfotalea psychrophila	1	1
1	859653	alpha proteobacterium HIMB5	0.013	unique_taxid	s__Pelagibacter sp000299095	1	0
1	86304	Saccharophagus degradans	0.013	unique_taxid	s__Saccharophagus degradans	1	1
1	873	Desulfovibrio africanus	0.0519	unique_taxid	s__Desulfocurvibacter africanus	1	0
1	879567	Desulfovibrio piezophilus	0.1167	unique_taxid	s__Pseudodesulfovibrio piezophilus	1	0
